PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;10
MachineProcess;Machine2;Jobs;10
MachineProcess;Machine3;Jobs;10
MachineProcess;Machine4;Jobs;10
MachineProcess;Machine5;Jobs;10
MachineProcess;Machine6;Jobs;10
MachineProcess;Machine7;Jobs;10
MachineProcess;Machine8;Jobs;10
MachineProcess;Machine9;Jobs;10
MachineProcess;Machine10;Jobs;10
OrderProcess;Order1;Machines;["Machine8","Machine9","Machine6","Machine4","Machine5","Machine7","Machine3","Machine1","Machine10","Machine2"]
OrderProcess;Order1;Durations;[62.0,24.0,25.0,84.0,47.0,38.0,82.0,93.0,24.0,66.0]
OrderProcess;Order2;Machines;["Machine6","Machine3","Machine9","Machine10","Machine2","Machine5","Machine8","Machine4","Machine1","Machine7"]
OrderProcess;Order2;Durations;[47.0,97.0,92.0,22.0,93.0,29.0,56.0,80.0,78.0,67.0]
OrderProcess;Order3;Machines;["Machine2","Machine8","Machine7","Machine3","Machine10","Machine1","Machine5","Machine4","Machine9","Machine6"]
OrderProcess;Order3;Durations;[45.0,46.0,22.0,26.0,38.0,69.0,40.0,33.0,75.0,96.0]
OrderProcess;Order4;Machines;["Machine5","Machine9","Machine6","Machine10","Machine4","Machine7","Machine3","Machine2","Machine1","Machine8"]
OrderProcess;Order4;Durations;[85.0,76.0,68.0,88.0,36.0,75.0,56.0,35.0,77.0,85.0]
OrderProcess;Order5;Machines;["Machine9","Machine10","Machine8","Machine4","Machine5","Machine1","Machine2","Machine6","Machine7","Machine3"]
OrderProcess;Order5;Durations;[60.0,20.0,25.0,63.0,81.0,52.0,30.0,98.0,54.0,86.0]
OrderProcess;Order6;Machines;["Machine4","Machine10","Machine6","Machine3","Machine5","Machine2","Machine7","Machine9","Machine1","Machine8"]
OrderProcess;Order6;Durations;[87.0,73.0,51.0,95.0,65.0,86.0,22.0,58.0,80.0,65.0]
OrderProcess;Order7;Machines;["Machine6","Machine3","Machine8","Machine7","Machine10","Machine1","Machine5","Machine9","Machine4","Machine2"]
OrderProcess;Order7;Durations;[81.0,53.0,57.0,71.0,81.0,43.0,26.0,54.0,58.0,69.0]
OrderProcess;Order8;Machines;["Machine5","Machine7","Machine6","Machine9","Machine10","Machine3","Machine1","Machine2","Machine8","Machine4"]
OrderProcess;Order8;Durations;[20.0,86.0,21.0,79.0,62.0,34.0,27.0,81.0,30.0,46.0]
OrderProcess;Order9;Machines;["Machine10","Machine7","Machine6","Machine9","Machine8","Machine1","Machine4","Machine2","Machine5","Machine3"]
OrderProcess;Order9;Durations;[68.0,66.0,98.0,86.0,66.0,56.0,82.0,95.0,47.0,78.0]
OrderProcess;Order10;Machines;["Machine1","Machine4","Machine8","Machine3","Machine2","Machine6","Machine9","Machine5","Machine10","Machine7"]
OrderProcess;Order10;Durations;[30.0,50.0,34.0,58.0,77.0,34.0,84.0,40.0,46.0,44.0]
