PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
MachineProcess;Machine6;Jobs;20
MachineProcess;Machine7;Jobs;20
MachineProcess;Machine8;Jobs;20
MachineProcess;Machine9;Jobs;20
MachineProcess;Machine10;Jobs;20
MachineProcess;Machine11;Jobs;20
MachineProcess;Machine12;Jobs;20
MachineProcess;Machine13;Jobs;20
MachineProcess;Machine14;Jobs;20
MachineProcess;Machine15;Jobs;20
MachineProcess;Machine16;Jobs;20
MachineProcess;Machine17;Jobs;20
MachineProcess;Machine18;Jobs;20
MachineProcess;Machine19;Jobs;20
MachineProcess;Machine20;Jobs;20
OrderProcess;Order1;Machines;["Machine14","Machine17","Machine18","Machine9","Machine2","Machine15","Machine20","Machine5","Machine8","Machine4","Machine7","Machine6","Machine1","Machine10","Machine3","Machine16","Machine19","Machine11","Machine13","Machine12"]
OrderProcess;Order1;Durations;[47.0,21.0,27.0,46.0,27.0,39.0,24.0,34.0,27.0,36.0,11.0,32.0,13.0,40.0,40.0,20.0,45.0,23.0,36.0,31.0]
OrderProcess;Order2;Machines;["Machine2","Machine12","Machine13","Machine7","Machine17","Machine14","Machine11","Machine8","Machine4","Machine5","Machine19","Machine3","Machine18","Machine10","Machine16","Machine6","Machine9","Machine15","Machine1","Machine20"]
OrderProcess;Order2;Durations;[40.0,20.0,27.0,32.0,26.0,36.0,37.0,26.0,22.0,44.0,18.0,11.0,15.0,27.0,39.0,25.0,16.0,13.0,49.0,25.0]
OrderProcess;Order3;Machines;["Machine10","Machine9","Machine15","Machine3","Machine14","Machine8","Machine2","Machine19","Machine7","Machine4","Machine11","Machine6","Machine18","Machine1","Machine20","Machine17","Machine13","Machine12","Machine5","Machine16"]
OrderProcess;Order3;Durations;[40.0,11.0,47.0,35.0,41.0,37.0,37.0,28.0,42.0,23.0,41.0,33.0,25.0,19.0,15.0,42.0,37.0,34.0,10.0,41.0]
OrderProcess;Order4;Machines;["Machine3","Machine5","Machine12","Machine6","Machine14","Machine7","Machine13","Machine1","Machine2","Machine8","Machine18","Machine15","Machine11","Machine4","Machine16","Machine17","Machine9","Machine10","Machine19","Machine20"]
OrderProcess;Order4;Durations;[28.0,18.0,42.0,26.0,27.0,24.0,41.0,25.0,27.0,40.0,40.0,49.0,33.0,30.0,34.0,17.0,49.0,21.0,35.0,42.0]
OrderProcess;Order5;Machines;["Machine8","Machine10","Machine5","Machine4","Machine20","Machine16","Machine18","Machine1","Machine7","Machine2","Machine13","Machine3","Machine17","Machine11","Machine15","Machine6","Machine14","Machine12","Machine9","Machine19"]
OrderProcess;Order5;Durations;[26.0,27.0,25.0,42.0,28.0,22.0,34.0,15.0,46.0,34.0,47.0,16.0,34.0,31.0,24.0,43.0,45.0,47.0,18.0,15.0]
OrderProcess;Order6;Machines;["Machine5","Machine9","Machine2","Machine16","Machine10","Machine8","Machine15","Machine3","Machine17","Machine20","Machine19","Machine18","Machine12","Machine6","Machine1","Machine14","Machine11","Machine13","Machine4","Machine7"]
OrderProcess;Order6;Durations;[30.0,48.0,46.0,13.0,20.0,31.0,20.0,20.0,34.0,38.0,12.0,11.0,47.0,19.0,35.0,17.0,23.0,11.0,22.0,11.0]
OrderProcess;Order7;Machines;["Machine4","Machine3","Machine6","Machine1","Machine2","Machine16","Machine19","Machine9","Machine10","Machine14","Machine11","Machine18","Machine17","Machine12","Machine13","Machine8","Machine15","Machine7","Machine5","Machine20"]
OrderProcess;Order7;Durations;[27.0,11.0,17.0,43.0,25.0,24.0,36.0,12.0,21.0,44.0,17.0,41.0,34.0,14.0,45.0,45.0,27.0,47.0,47.0,11.0]
OrderProcess;Order8;Machines;["Machine6","Machine5","Machine18","Machine17","Machine12","Machine11","Machine4","Machine3","Machine1","Machine14","Machine8","Machine15","Machine10","Machine13","Machine19","Machine16","Machine2","Machine9","Machine7","Machine20"]
OrderProcess;Order8;Durations;[27.0,41.0,44.0,16.0,42.0,29.0,23.0,15.0,22.0,28.0,16.0,39.0,21.0,15.0,32.0,36.0,29.0,18.0,39.0,33.0]
OrderProcess;Order9;Machines;["Machine5","Machine20","Machine12","Machine18","Machine14","Machine16","Machine11","Machine9","Machine17","Machine8","Machine4","Machine10","Machine7","Machine19","Machine3","Machine15","Machine13","Machine1","Machine2","Machine6"]
OrderProcess;Order9;Durations;[44.0,38.0,24.0,21.0,34.0,11.0,16.0,43.0,41.0,45.0,37.0,10.0,36.0,31.0,17.0,28.0,43.0,22.0,25.0,15.0]
OrderProcess;Order10;Machines;["Machine8","Machine16","Machine5","Machine3","Machine9","Machine13","Machine11","Machine18","Machine14","Machine19","Machine6","Machine17","Machine4","Machine2","Machine15","Machine1","Machine12","Machine7","Machine10","Machine20"]
OrderProcess;Order10;Durations;[40.0,23.0,37.0,12.0,28.0,19.0,30.0,40.0,20.0,11.0,23.0,46.0,40.0,37.0,17.0,16.0,31.0,15.0,10.0,22.0]
OrderProcess;Order11;Machines;["Machine6","Machine2","Machine16","Machine3","Machine7","Machine10","Machine20","Machine17","Machine8","Machine1","Machine15","Machine12","Machine5","Machine4","Machine18","Machine19","Machine14","Machine9","Machine11","Machine13"]
OrderProcess;Order11;Durations;[10.0,37.0,22.0,28.0,10.0,21.0,38.0,35.0,34.0,13.0,33.0,16.0,26.0,20.0,10.0,37.0,21.0,31.0,27.0,23.0]
OrderProcess;Order12;Machines;["Machine17","Machine7","Machine8","Machine2","Machine1","Machine20","Machine4","Machine19","Machine11","Machine14","Machine18","Machine9","Machine5","Machine6","Machine16","Machine3","Machine15","Machine10","Machine13","Machine12"]
OrderProcess;Order12;Durations;[32.0,32.0,20.0,14.0,11.0,27.0,21.0,32.0,33.0,13.0,36.0,25.0,32.0,41.0,44.0,32.0,12.0,32.0,10.0,28.0]
OrderProcess;Order13;Machines;["Machine8","Machine10","Machine12","Machine18","Machine5","Machine17","Machine13","Machine3","Machine7","Machine9","Machine16","Machine1","Machine4","Machine6","Machine14","Machine11","Machine19","Machine15","Machine2","Machine20"]
OrderProcess;Order13;Durations;[28.0,33.0,35.0,44.0,43.0,35.0,31.0,14.0,48.0,40.0,28.0,31.0,22.0,30.0,27.0,24.0,47.0,38.0,46.0,22.0]
OrderProcess;Order14;Machines;["Machine13","Machine7","Machine15","Machine10","Machine11","Machine14","Machine2","Machine9","Machine8","Machine3","Machine18","Machine12","Machine6","Machine4","Machine19","Machine17","Machine1","Machine5","Machine20","Machine16"]
OrderProcess;Order14;Durations;[33.0,33.0,38.0,15.0,16.0,24.0,30.0,18.0,46.0,30.0,37.0,24.0,13.0,14.0,11.0,38.0,31.0,24.0,42.0,30.0]
OrderProcess;Order15;Machines;["Machine11","Machine17","Machine7","Machine19","Machine1","Machine10","Machine4","Machine3","Machine13","Machine12","Machine6","Machine5","Machine8","Machine14","Machine15","Machine16","Machine9","Machine2","Machine20","Machine18"]
OrderProcess;Order15;Durations;[15.0,12.0,43.0,27.0,24.0,20.0,41.0,22.0,41.0,30.0,26.0,24.0,45.0,46.0,22.0,11.0,20.0,42.0,11.0,49.0]
OrderProcess;Order16;Machines;["Machine5","Machine20","Machine18","Machine8","Machine9","Machine3","Machine4","Machine15","Machine13","Machine17","Machine14","Machine7","Machine19","Machine11","Machine6","Machine2","Machine12","Machine1","Machine10","Machine16"]
OrderProcess;Order16;Durations;[14.0,30.0,15.0,17.0,34.0,48.0,45.0,16.0,23.0,29.0,28.0,28.0,24.0,21.0,37.0,38.0,31.0,29.0,42.0,22.0]
OrderProcess;Order17;Machines;["Machine16","Machine18","Machine6","Machine8","Machine9","Machine13","Machine12","Machine7","Machine10","Machine11","Machine1","Machine17","Machine4","Machine3","Machine15","Machine19","Machine14","Machine2","Machine5","Machine20"]
OrderProcess;Order17;Durations;[41.0,19.0,37.0,36.0,47.0,49.0,29.0,18.0,33.0,30.0,49.0,37.0,11.0,46.0,36.0,35.0,45.0,31.0,33.0,18.0]
OrderProcess;Order18;Machines;["Machine10","Machine5","Machine16","Machine19","Machine7","Machine9","Machine2","Machine12","Machine4","Machine20","Machine3","Machine17","Machine13","Machine11","Machine14","Machine18","Machine1","Machine8","Machine15","Machine6"]
OrderProcess;Order18;Durations;[42.0,11.0,28.0,48.0,22.0,15.0,37.0,36.0,26.0,21.0,48.0,17.0,30.0,27.0,35.0,20.0,18.0,14.0,20.0,41.0]
OrderProcess;Order19;Machines;["Machine20","Machine18","Machine17","Machine16","Machine2","Machine4","Machine5","Machine9","Machine19","Machine6","Machine3","Machine14","Machine11","Machine12","Machine15","Machine7","Machine1","Machine10","Machine8","Machine13"]
OrderProcess;Order19;Durations;[35.0,19.0,20.0,36.0,15.0,46.0,13.0,42.0,19.0,37.0,10.0,44.0,30.0,20.0,42.0,35.0,26.0,29.0,21.0,42.0]
OrderProcess;Order20;Machines;["Machine18","Machine4","Machine8","Machine17","Machine10","Machine1","Machine6","Machine14","Machine3","Machine12","Machine15","Machine9","Machine20","Machine2","Machine16","Machine7","Machine5","Machine19","Machine11","Machine13"]
OrderProcess;Order20;Durations;[33.0,11.0,42.0,45.0,29.0,27.0,15.0,37.0,32.0,25.0,21.0,49.0,34.0,31.0,35.0,32.0,20.0,30.0,24.0,29.0]
