PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;30
MachineProcess;Machine2;Jobs;30
MachineProcess;Machine3;Jobs;30
MachineProcess;Machine4;Jobs;30
MachineProcess;Machine5;Jobs;30
MachineProcess;Machine6;Jobs;30
MachineProcess;Machine7;Jobs;30
MachineProcess;Machine8;Jobs;30
MachineProcess;Machine9;Jobs;30
MachineProcess;Machine10;Jobs;30
OrderProcess;Order1;Machines;["Machine3","Machine5","Machine10","Machine6","Machine1","Machine2","Machine9","Machine7","Machine8","Machine4"]
OrderProcess;Order1;Durations;[38.0,75.0,12.0,97.0,76.0,29.0,14.0,66.0,44.0,12.0]
OrderProcess;Order2;Machines;["Machine1","Machine6","Machine2","Machine4","Machine3","Machine5","Machine7","Machine9","Machine10","Machine8"]
OrderProcess;Order2;Durations;[43.0,38.0,80.0,82.0,85.0,58.0,87.0,92.0,89.0,69.0]
OrderProcess;Order3;Machines;["Machine7","Machine5","Machine9","Machine8","Machine3","Machine4","Machine6","Machine1","Machine2","Machine10"]
OrderProcess;Order3;Durations;[48.0,8.0,66.0,7.0,14.0,41.0,61.0,43.0,84.0,5.0]
OrderProcess;Order4;Machines;["Machine6","Machine4","Machine7","Machine5","Machine9","Machine3","Machine10","Machine8","Machine2","Machine1"]
OrderProcess;Order4;Durations;[19.0,74.0,41.0,59.0,43.0,42.0,73.0,97.0,8.0,96.0]
OrderProcess;Order5;Machines;["Machine4","Machine6","Machine3","Machine9","Machine8","Machine7","Machine2","Machine10","Machine5","Machine1"]
OrderProcess;Order5;Durations;[75.0,5.0,70.0,42.0,23.0,55.0,48.0,38.0,37.0,7.0]
OrderProcess;Order6;Machines;["Machine3","Machine8","Machine4","Machine1","Machine5","Machine2","Machine9","Machine10","Machine6","Machine7"]
OrderProcess;Order6;Durations;[72.0,31.0,95.0,79.0,25.0,56.0,9.0,60.0,73.0,43.0]
OrderProcess;Order7;Machines;["Machine10","Machine4","Machine7","Machine5","Machine8","Machine6","Machine1","Machine9","Machine2","Machine3"]
OrderProcess;Order7;Durations;[31.0,78.0,16.0,94.0,86.0,21.0,97.0,53.0,7.0,64.0]
OrderProcess;Order8;Machines;["Machine4","Machine3","Machine7","Machine9","Machine2","Machine8","Machine1","Machine6","Machine10","Machine5"]
OrderProcess;Order8;Durations;[86.0,65.0,59.0,44.0,33.0,85.0,61.0,32.0,63.0,30.0]
OrderProcess;Order9;Machines;["Machine5","Machine6","Machine10","Machine4","Machine8","Machine2","Machine1","Machine9","Machine3","Machine7"]
OrderProcess;Order9;Durations;[11.0,61.0,84.0,16.0,90.0,30.0,60.0,93.0,44.0,45.0]
