PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;30
MachineProcess;Machine2;Jobs;30
MachineProcess;Machine3;Jobs;30
MachineProcess;Machine4;Jobs;30
MachineProcess;Machine5;Jobs;30
MachineProcess;Machine6;Jobs;30
MachineProcess;Machine7;Jobs;30
MachineProcess;Machine8;Jobs;30
MachineProcess;Machine9;Jobs;30
MachineProcess;Machine10;Jobs;30
OrderProcess;Order1;Machines;["Machine5","Machine8","Machine10","Machine3","Machine4","Machine9","Machine6","Machine7","Machine2","Machine1"]
OrderProcess;Order1;Durations;[21.0,26.0,16.0,34.0,55.0,52.0,95.0,71.0,21.0,53.0]
OrderProcess;Order2;Machines;["Machine9","Machine6","Machine2","Machine8","Machine3","Machine4","Machine7","Machine10","Machine5","Machine1"]
OrderProcess;Order2;Durations;[77.0,98.0,42.0,66.0,31.0,39.0,77.0,79.0,55.0,12.0]
OrderProcess;Order3;Machines;["Machine3","Machine5","Machine4","Machine2","Machine9","Machine7","Machine8","Machine1","Machine10","Machine6"]
OrderProcess;Order3;Durations;[64.0,92.0,34.0,19.0,62.0,54.0,43.0,83.0,79.0,37.0]
OrderProcess;Order4;Machines;["Machine1","Machine9","Machine4","Machine8","Machine6","Machine3","Machine5","Machine7","Machine2","Machine10"]
OrderProcess;Order4;Durations;[93.0,24.0,69.0,38.0,77.0,87.0,60.0,41.0,87.0,83.0]
OrderProcess;Order5;Machines;["Machine10","Machine1","Machine5","Machine9","Machine7","Machine3","Machine6","Machine4","Machine8","Machine2"]
OrderProcess;Order5;Durations;[77.0,44.0,96.0,79.0,75.0,98.0,25.0,17.0,43.0,49.0]
OrderProcess;Order6;Machines;["Machine4","Machine3","Machine6","Machine1","Machine8","Machine5","Machine9","Machine2","Machine7","Machine10"]
OrderProcess;Order6;Durations;[76.0,35.0,28.0,95.0,95.0,61.0,35.0,7.0,9.0,10.0]
OrderProcess;Order7;Machines;["Machine2","Machine8","Machine9","Machine4","Machine5","Machine6","Machine7","Machine1","Machine3","Machine10"]
OrderProcess;Order7;Durations;[91.0,27.0,50.0,16.0,28.0,59.0,52.0,46.0,59.0,43.0]
OrderProcess;Order8;Machines;["Machine2","Machine8","Machine3","Machine1","Machine9","Machine7","Machine4","Machine10","Machine6","Machine5"]
OrderProcess;Order8;Durations;[45.0,71.0,39.0,87.0,14.0,54.0,41.0,43.0,9.0,20.0]
OrderProcess;Order9;Machines;["Machine3","Machine4","Machine5","Machine10","Machine1","Machine7","Machine8","Machine9","Machine2","Machine6"]
OrderProcess;Order9;Durations;[37.0,26.0,33.0,42.0,78.0,89.0,8.0,66.0,28.0,33.0]
