PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
KnapsackProcess;Knapsack1;Items;23
KnapsackProcess;Knapsack1;Capacity;10000.0
ItemProcess;Item1;Value;981.0
ItemProcess;Item1;Weight;983.0
ItemProcess;Item2;Value;980.0
ItemProcess;Item2;Weight;982.0
ItemProcess;Item3;Value;979.0
ItemProcess;Item3;Weight;981.0
ItemProcess;Item4;Value;978.0
ItemProcess;Item4;Weight;980.0
ItemProcess;Item5;Value;977.0
ItemProcess;Item5;Weight;979.0
ItemProcess;Item6;Value;976.0
ItemProcess;Item6;Weight;978.0
ItemProcess;Item7;Value;487.0
ItemProcess;Item7;Weight;488.0
ItemProcess;Item8;Value;974.0
ItemProcess;Item8;Weight;976.0
ItemProcess;Item9;Value;970.0
ItemProcess;Item9;Weight;972.0
ItemProcess;Item10;Value;485.0
ItemProcess;Item10;Weight;486.0
ItemProcess;Item11;Value;485.0
ItemProcess;Item11;Weight;486.0
ItemProcess;Item12;Value;970.0
ItemProcess;Item12;Weight;972.0
ItemProcess;Item13;Value;970.0
ItemProcess;Item13;Weight;972.0
ItemProcess;Item14;Value;484.0
ItemProcess;Item14;Weight;485.0
ItemProcess;Item15;Value;484.0
ItemProcess;Item15;Weight;485.0
ItemProcess;Item16;Value;976.0
ItemProcess;Item16;Weight;969.0
ItemProcess;Item17;Value;974.0
ItemProcess;Item17;Weight;966.0
ItemProcess;Item18;Value;482.0
ItemProcess;Item18;Weight;483.0
ItemProcess;Item19;Value;962.0
ItemProcess;Item19;Weight;964.0
ItemProcess;Item20;Value;961.0
ItemProcess;Item20;Weight;963.0
ItemProcess;Item21;Value;959.0
ItemProcess;Item21;Weight;961.0
ItemProcess;Item22;Value;958.0
ItemProcess;Item22;Weight;958.0
ItemProcess;Item23;Value;857.0
ItemProcess;Item23;Weight;959.0
