ClientId,ServerId,Costs
"Client1","Server1",52
"Client1","Server2",89
"Client1","Server3",40
"Client1","Server4",77
"Client1","Server5",89
"Client1","Server6",14
"Client1","Server7",9
"Client1","Server8",77
"Client1","Server9",92
"Client1","Server10",77
"Client1","Server11",52
"Client1","Server12",53
"Client1","Server13",96
"Client1","Server14",96
"Client1","Server15",92
"Client1","Server16",76
"Client1","Server17",33
"Client1","Server18",81
"Client1","Server19",92
"Client1","Server20",84
"Client1","Server21",36
"Client1","Server22",81
"Client1","Server23",47
"Client1","Server24",55
"Client1","Server25",87
"Client1","Server26",35
"Client1","Server27",31
"Client1","Server28",71
"Client1","Server29",6
"Client1","Server30",20
"Client1","Server31",8
"Client1","Server32",10
"Client1","Server33",75
"Client1","Server34",54
"Client1","Server35",50
"Client1","Server36",12
"Client1","Server37",38
"Client1","Server38",5
"Client1","Server39",20
"Client1","Server40",93
"Client1","Server41",70
"Client1","Server42",63
"Client1","Server43",95
"Client1","Server44",96
"Client1","Server45",61
"Client1","Server46",53
"Client1","Server47",35
"Client1","Server48",25
"Client1","Server49",60
"Client1","Server50",64
"Client1","Server51",42
"Client1","Server52",46
"Client1","Server53",68
"Client1","Server54",20
"Client1","Server55",61
"Client1","Server56",53
"Client1","Server57",61
"Client1","Server58",28
"Client1","Server59",86
"Client1","Server60",16
"Client1","Server61",51
"Client1","Server62",32
"Client1","Server63",39
"Client1","Server64",19
"Client1","Server65",28
"Client1","Server66",82
"Client1","Server67",31
"Client1","Server68",99
"Client1","Server69",2
"Client1","Server70",30
"Client1","Server71",7
"Client1","Server72",23
"Client1","Server73",53
"Client1","Server74",12
"Client1","Server75",55
"Client1","Server76",60
"Client1","Server77",75
"Client1","Server78",6
"Client1","Server79",8
"Client1","Server80",9
"Client1","Server81",42
"Client1","Server82",45
"Client1","Server83",80
"Client1","Server84",42
"Client1","Server85",77
"Client1","Server86",42
"Client1","Server87",45
"Client1","Server88",13
"Client1","Server89",57
"Client1","Server90",62
"Client1","Server91",66
"Client1","Server92",73
"Client1","Server93",21
"Client1","Server94",94
"Client1","Server95",36
"Client1","Server96",10
"Client1","Server97",100
"Client1","Server98",29
"Client1","Server99",46
"Client1","Server100",69
"Client2","Server1",20
"Client2","Server2",17
"Client2","Server3",80
"Client2","Server4",96
"Client2","Server5",14
"Client2","Server6",43
"Client2","Server7",4
"Client2","Server8",69
"Client2","Server9",5
"Client2","Server10",29
"Client2","Server11",59
"Client2","Server12",18
"Client2","Server13",61
"Client2","Server14",22
"Client2","Server15",82
"Client2","Server16",35
"Client2","Server17",36
"Client2","Server18",8
"Client2","Server19",7
"Client2","Server20",22
"Client2","Server21",15
"Client2","Server22",83
"Client2","Server23",27
"Client2","Server24",33
"Client2","Server25",27
"Client2","Server26",7
"Client2","Server27",7
"Client2","Server28",64
"Client2","Server29",83
"Client2","Server30",32
"Client2","Server31",70
"Client2","Server32",53
"Client2","Server33",92
"Client2","Server34",79
"Client2","Server35",33
"Client2","Server36",46
"Client2","Server37",60
"Client2","Server38",34
"Client2","Server39",43
"Client2","Server40",58
"Client2","Server41",6
"Client2","Server42",9
"Client2","Server43",54
"Client2","Server44",66
"Client2","Server45",66
"Client2","Server46",95
"Client2","Server47",62
"Client2","Server48",95
"Client2","Server49",91
"Client2","Server50",63
"Client2","Server51",74
"Client2","Server52",34
"Client2","Server53",88
"Client2","Server54",40
"Client2","Server55",22
"Client2","Server56",59
"Client2","Server57",43
"Client2","Server58",86
"Client2","Server59",34
"Client2","Server60",31
"Client2","Server61",58
"Client2","Server62",37
"Client2","Server63",35
"Client2","Server64",95
"Client2","Server65",53
"Client2","Server66",63
"Client2","Server67",39
"Client2","Server68",56
"Client2","Server69",27
"Client2","Server70",30
"Client2","Server71",21
"Client2","Server72",48
"Client2","Server73",99
"Client2","Server74",53
"Client2","Server75",5
"Client2","Server76",34
"Client2","Server77",45
"Client2","Server78",32
"Client2","Server79",64
"Client2","Server80",82
"Client2","Server81",9
"Client2","Server82",53
"Client2","Server83",31
"Client2","Server84",38
"Client2","Server85",82
"Client2","Server86",15
"Client2","Server87",51
"Client2","Server88",28
"Client2","Server89",17
"Client2","Server90",28
"Client2","Server91",15
"Client2","Server92",49
"Client2","Server93",89
"Client2","Server94",34
"Client2","Server95",9
"Client2","Server96",57
"Client2","Server97",31
"Client2","Server98",76
"Client2","Server99",88
"Client2","Server100",92
"Client3","Server1",17
"Client3","Server2",34
"Client3","Server3",50
"Client3","Server4",77
"Client3","Server5",71
"Client3","Server6",31
"Client3","Server7",74
"Client3","Server8",26
"Client3","Server9",100
"Client3","Server10",20
"Client3","Server11",96
"Client3","Server12",31
"Client3","Server13",96
"Client3","Server14",15
"Client3","Server15",86
"Client3","Server16",90
"Client3","Server17",50
"Client3","Server18",9
"Client3","Server19",96
"Client3","Server20",97
"Client3","Server21",6
"Client3","Server22",88
"Client3","Server23",74
"Client3","Server24",5
"Client3","Server25",41
"Client3","Server26",100
"Client3","Server27",33
"Client3","Server28",36
"Client3","Server29",96
"Client3","Server30",2
"Client3","Server31",32
"Client3","Server32",100
"Client3","Server33",4
"Client3","Server34",50
"Client3","Server35",19
"Client3","Server36",76
"Client3","Server37",100
"Client3","Server38",59
"Client3","Server39",48
"Client3","Server40",68
"Client3","Server41",36
"Client3","Server42",61
"Client3","Server43",6
"Client3","Server44",39
"Client3","Server45",17
"Client3","Server46",70
"Client3","Server47",55
"Client3","Server48",41
"Client3","Server49",53
"Client3","Server50",96
"Client3","Server51",56
"Client3","Server52",47
"Client3","Server53",55
"Client3","Server54",18
"Client3","Server55",45
"Client3","Server56",9
"Client3","Server57",84
"Client3","Server58",76
"Client3","Server59",98
"Client3","Server60",67
"Client3","Server61",81
"Client3","Server62",10
"Client3","Server63",49
"Client3","Server64",92
"Client3","Server65",91
"Client3","Server66",96
"Client3","Server67",96
"Client3","Server68",5
"Client3","Server69",28
"Client3","Server70",28
"Client3","Server71",76
"Client3","Server72",23
"Client3","Server73",49
"Client3","Server74",63
"Client3","Server75",8
"Client3","Server76",56
"Client3","Server77",80
"Client3","Server78",4
"Client3","Server79",58
"Client3","Server80",16
"Client3","Server81",70
"Client3","Server82",46
"Client3","Server83",75
"Client3","Server84",52
"Client3","Server85",6
"Client3","Server86",28
"Client3","Server87",26
"Client3","Server88",3
"Client3","Server89",20
"Client3","Server90",28
"Client3","Server91",63
"Client3","Server92",50
"Client3","Server93",95
"Client3","Server94",52
"Client3","Server95",42
"Client3","Server96",98
"Client3","Server97",32
"Client3","Server98",76
"Client3","Server99",39
"Client3","Server100",31
"Client4","Server1",55
"Client4","Server2",63
"Client4","Server3",85
"Client4","Server4",35
"Client4","Server5",31
"Client4","Server6",46
"Client4","Server7",51
"Client4","Server8",70
"Client4","Server9",21
"Client4","Server10",24
"Client4","Server11",53
"Client4","Server12",96
"Client4","Server13",76
"Client4","Server14",100
"Client4","Server15",70
"Client4","Server16",23
"Client4","Server17",29
"Client4","Server18",97
"Client4","Server19",95
"Client4","Server20",91
"Client4","Server21",12
"Client4","Server22",50
"Client4","Server23",27
"Client4","Server24",53
"Client4","Server25",11
"Client4","Server26",50
"Client4","Server27",36
"Client4","Server28",99
"Client4","Server29",3
"Client4","Server30",24
"Client4","Server31",81
"Client4","Server32",69
"Client4","Server33",72
"Client4","Server34",25
"Client4","Server35",61
"Client4","Server36",100
"Client4","Server37",77
"Client4","Server38",69
"Client4","Server39",38
"Client4","Server40",2
"Client4","Server41",48
"Client4","Server42",22
"Client4","Server43",74
"Client4","Server44",60
"Client4","Server45",61
"Client4","Server46",23
"Client4","Server47",51
"Client4","Server48",89
"Client4","Server49",5
"Client4","Server50",20
"Client4","Server51",14
"Client4","Server52",2
"Client4","Server53",19
"Client4","Server54",70
"Client4","Server55",36
"Client4","Server56",38
"Client4","Server57",44
"Client4","Server58",68
"Client4","Server59",17
"Client4","Server60",40
"Client4","Server61",38
"Client4","Server62",97
"Client4","Server63",37
"Client4","Server64",63
"Client4","Server65",27
"Client4","Server66",51
"Client4","Server67",3
"Client4","Server68",65
"Client4","Server69",4
"Client4","Server70",70
"Client4","Server71",82
"Client4","Server72",98
"Client4","Server73",97
"Client4","Server74",15
"Client4","Server75",96
"Client4","Server76",5
"Client4","Server77",28
"Client4","Server78",4
"Client4","Server79",31
"Client4","Server80",38
"Client4","Server81",24
"Client4","Server82",88
"Client4","Server83",78
"Client4","Server84",71
"Client4","Server85",48
"Client4","Server86",62
"Client4","Server87",50
"Client4","Server88",75
"Client4","Server89",7
"Client4","Server90",76
"Client4","Server91",75
"Client4","Server92",13
"Client4","Server93",20
"Client4","Server94",58
"Client4","Server95",80
"Client4","Server96",30
"Client4","Server97",17
"Client4","Server98",36
"Client4","Server99",47
"Client4","Server100",49
"Client5","Server1",70
"Client5","Server2",13
"Client5","Server3",14
"Client5","Server4",26
"Client5","Server5",49
"Client5","Server6",80
"Client5","Server7",24
"Client5","Server8",48
"Client5","Server9",31
"Client5","Server10",42
"Client5","Server11",46
"Client5","Server12",98
"Client5","Server13",28
"Client5","Server14",20
"Client5","Server15",65
"Client5","Server16",57
"Client5","Server17",98
"Client5","Server18",87
"Client5","Server19",36
"Client5","Server20",65
"Client5","Server21",49
"Client5","Server22",4
"Client5","Server23",80
"Client5","Server24",23
"Client5","Server25",29
"Client5","Server26",91
"Client5","Server27",34
"Client5","Server28",41
"Client5","Server29",23
"Client5","Server30",52
"Client5","Server31",59
"Client5","Server32",97
"Client5","Server33",15
"Client5","Server34",56
"Client5","Server35",32
"Client5","Server36",64
"Client5","Server37",32
"Client5","Server38",78
"Client5","Server39",90
"Client5","Server40",6
"Client5","Server41",80
"Client5","Server42",78
"Client5","Server43",52
"Client5","Server44",88
"Client5","Server45",79
"Client5","Server46",20
"Client5","Server47",26
"Client5","Server48",74
"Client5","Server49",34
"Client5","Server50",39
"Client5","Server51",26
"Client5","Server52",60
"Client5","Server53",83
"Client5","Server54",82
"Client5","Server55",67
"Client5","Server56",21
"Client5","Server57",51
"Client5","Server58",7
"Client5","Server59",43
"Client5","Server60",69
"Client5","Server61",67
"Client5","Server62",3
"Client5","Server63",2
"Client5","Server64",57
"Client5","Server65",91
"Client5","Server66",35
"Client5","Server67",98
"Client5","Server68",9
"Client5","Server69",21
"Client5","Server70",60
"Client5","Server71",88
"Client5","Server72",40
"Client5","Server73",6
"Client5","Server74",96
"Client5","Server75",34
"Client5","Server76",2
"Client5","Server77",65
"Client5","Server78",80
"Client5","Server79",66
"Client5","Server80",68
"Client5","Server81",38
"Client5","Server82",5
"Client5","Server83",5
"Client5","Server84",87
"Client5","Server85",89
"Client5","Server86",76
"Client5","Server87",51
"Client5","Server88",30
"Client5","Server89",39
"Client5","Server90",96
"Client5","Server91",57
"Client5","Server92",81
"Client5","Server93",15
"Client5","Server94",24
"Client5","Server95",63
"Client5","Server96",78
"Client5","Server97",17
"Client5","Server98",50
"Client5","Server99",85
"Client5","Server100",67
"Client6","Server1",99
"Client6","Server2",72
"Client6","Server3",15
"Client6","Server4",91
"Client6","Server5",70
"Client6","Server6",94
"Client6","Server7",95
"Client6","Server8",50
"Client6","Server9",35
"Client6","Server10",30
"Client6","Server11",90
"Client6","Server12",96
"Client6","Server13",6
"Client6","Server14",44
"Client6","Server15",51
"Client6","Server16",76
"Client6","Server17",100
"Client6","Server18",4
"Client6","Server19",52
"Client6","Server20",26
"Client6","Server21",40
"Client6","Server22",60
"Client6","Server23",89
"Client6","Server24",78
"Client6","Server25",94
"Client6","Server26",16
"Client6","Server27",67
"Client6","Server28",50
"Client6","Server29",31
"Client6","Server30",80
"Client6","Server31",54
"Client6","Server32",62
"Client6","Server33",23
"Client6","Server34",45
"Client6","Server35",33
"Client6","Server36",83
"Client6","Server37",49
"Client6","Server38",9
"Client6","Server39",58
"Client6","Server40",65
"Client6","Server41",68
"Client6","Server42",5
"Client6","Server43",14
"Client6","Server44",54
"Client6","Server45",14
"Client6","Server46",76
"Client6","Server47",25
"Client6","Server48",81
"Client6","Server49",79
"Client6","Server50",40
"Client6","Server51",54
"Client6","Server52",17
"Client6","Server53",69
"Client6","Server54",90
"Client6","Server55",91
"Client6","Server56",95
"Client6","Server57",66
"Client6","Server58",25
"Client6","Server59",47
"Client6","Server60",52
"Client6","Server61",55
"Client6","Server62",4
"Client6","Server63",95
"Client6","Server64",28
"Client6","Server65",53
"Client6","Server66",69
"Client6","Server67",64
"Client6","Server68",7
"Client6","Server69",64
"Client6","Server70",16
"Client6","Server71",44
"Client6","Server72",38
"Client6","Server73",78
"Client6","Server74",73
"Client6","Server75",50
"Client6","Server76",20
"Client6","Server77",26
"Client6","Server78",86
"Client6","Server79",91
"Client6","Server80",14
"Client6","Server81",69
"Client6","Server82",25
"Client6","Server83",71
"Client6","Server84",79
"Client6","Server85",56
"Client6","Server86",23
"Client6","Server87",5
"Client6","Server88",45
"Client6","Server89",10
"Client6","Server90",49
"Client6","Server91",89
"Client6","Server92",40
"Client6","Server93",68
"Client6","Server94",32
"Client6","Server95",100
"Client6","Server96",24
"Client6","Server97",77
"Client6","Server98",68
"Client6","Server99",92
"Client6","Server100",74
"Client7","Server1",77
"Client7","Server2",83
"Client7","Server3",59
"Client7","Server4",20
"Client7","Server5",49
"Client7","Server6",97
"Client7","Server7",66
"Client7","Server8",21
"Client7","Server9",82
"Client7","Server10",42
"Client7","Server11",4
"Client7","Server12",67
"Client7","Server13",32
"Client7","Server14",44
"Client7","Server15",40
"Client7","Server16",89
"Client7","Server17",34
"Client7","Server18",56
"Client7","Server19",23
"Client7","Server20",21
"Client7","Server21",55
"Client7","Server22",99
"Client7","Server23",51
"Client7","Server24",58
"Client7","Server25",81
"Client7","Server26",63
"Client7","Server27",88
"Client7","Server28",30
"Client7","Server29",14
"Client7","Server30",49
"Client7","Server31",90
"Client7","Server32",62
"Client7","Server33",34
"Client7","Server34",98
"Client7","Server35",73
"Client7","Server36",73
"Client7","Server37",99
"Client7","Server38",24
"Client7","Server39",8
"Client7","Server40",39
"Client7","Server41",14
"Client7","Server42",29
"Client7","Server43",18
"Client7","Server44",54
"Client7","Server45",68
"Client7","Server46",6
"Client7","Server47",35
"Client7","Server48",15
"Client7","Server49",93
"Client7","Server50",29
"Client7","Server51",38
"Client7","Server52",45
"Client7","Server53",41
"Client7","Server54",86
"Client7","Server55",45
"Client7","Server56",69
"Client7","Server57",26
"Client7","Server58",46
"Client7","Server59",72
"Client7","Server60",62
"Client7","Server61",99
"Client7","Server62",53
"Client7","Server63",67
"Client7","Server64",15
"Client7","Server65",78
"Client7","Server66",53
"Client7","Server67",90
"Client7","Server68",69
"Client7","Server69",86
"Client7","Server70",27
"Client7","Server71",97
"Client7","Server72",29
"Client7","Server73",57
"Client7","Server74",92
"Client7","Server75",59
"Client7","Server76",35
"Client7","Server77",20
"Client7","Server78",8
"Client7","Server79",97
"Client7","Server80",91
"Client7","Server81",99
"Client7","Server82",62
"Client7","Server83",88
"Client7","Server84",67
"Client7","Server85",3
"Client7","Server86",54
"Client7","Server87",96
"Client7","Server88",26
"Client7","Server89",52
"Client7","Server90",56
"Client7","Server91",75
"Client7","Server92",75
"Client7","Server93",57
"Client7","Server94",89
"Client7","Server95",39
"Client7","Server96",40
"Client7","Server97",16
"Client7","Server98",91
"Client7","Server99",21
"Client7","Server100",45
"Client8","Server1",37
"Client8","Server2",78
"Client8","Server3",99
"Client8","Server4",75
"Client8","Server5",77
"Client8","Server6",2
"Client8","Server7",39
"Client8","Server8",53
"Client8","Server9",54
"Client8","Server10",90
"Client8","Server11",89
"Client8","Server12",77
"Client8","Server13",57
"Client8","Server14",69
"Client8","Server15",97
"Client8","Server16",27
"Client8","Server17",5
"Client8","Server18",52
"Client8","Server19",69
"Client8","Server20",54
"Client8","Server21",25
"Client8","Server22",89
"Client8","Server23",83
"Client8","Server24",75
"Client8","Server25",44
"Client8","Server26",57
"Client8","Server27",13
"Client8","Server28",68
"Client8","Server29",33
"Client8","Server30",30
"Client8","Server31",41
"Client8","Server32",5
"Client8","Server33",16
"Client8","Server34",70
"Client8","Server35",54
"Client8","Server36",66
"Client8","Server37",96
"Client8","Server38",24
"Client8","Server39",2
"Client8","Server40",72
"Client8","Server41",35
"Client8","Server42",81
"Client8","Server43",68
"Client8","Server44",79
"Client8","Server45",36
"Client8","Server46",27
"Client8","Server47",16
"Client8","Server48",49
"Client8","Server49",90
"Client8","Server50",40
"Client8","Server51",63
"Client8","Server52",71
"Client8","Server53",41
"Client8","Server54",71
"Client8","Server55",57
"Client8","Server56",34
"Client8","Server57",95
"Client8","Server58",60
"Client8","Server59",94
"Client8","Server60",99
"Client8","Server61",86
"Client8","Server62",30
"Client8","Server63",58
"Client8","Server64",75
"Client8","Server65",26
"Client8","Server66",60
"Client8","Server67",90
"Client8","Server68",100
"Client8","Server69",41
"Client8","Server70",12
"Client8","Server71",37
"Client8","Server72",13
"Client8","Server73",72
"Client8","Server74",27
"Client8","Server75",77
"Client8","Server76",60
"Client8","Server77",60
"Client8","Server78",13
"Client8","Server79",47
"Client8","Server80",7
"Client8","Server81",81
"Client8","Server82",40
"Client8","Server83",82
"Client8","Server84",30
"Client8","Server85",41
"Client8","Server86",73
"Client8","Server87",76
"Client8","Server88",96
"Client8","Server89",34
"Client8","Server90",10
"Client8","Server91",24
"Client8","Server92",17
"Client8","Server93",31
"Client8","Server94",48
"Client8","Server95",60
"Client8","Server96",19
"Client8","Server97",38
"Client8","Server98",73
"Client8","Server99",99
"Client8","Server100",18
"Client9","Server1",79
"Client9","Server2",6
"Client9","Server3",19
"Client9","Server4",90
"Client9","Server5",57
"Client9","Server6",16
"Client9","Server7",64
"Client9","Server8",15
"Client9","Server9",50
"Client9","Server10",2
"Client9","Server11",78
"Client9","Server12",27
"Client9","Server13",92
"Client9","Server14",25
"Client9","Server15",69
"Client9","Server16",86
"Client9","Server17",39
"Client9","Server18",50
"Client9","Server19",38
"Client9","Server20",99
"Client9","Server21",72
"Client9","Server22",13
"Client9","Server23",15
"Client9","Server24",86
"Client9","Server25",27
"Client9","Server26",36
"Client9","Server27",67
"Client9","Server28",83
"Client9","Server29",55
"Client9","Server30",27
"Client9","Server31",83
"Client9","Server32",55
"Client9","Server33",81
"Client9","Server34",52
"Client9","Server35",2
"Client9","Server36",58
"Client9","Server37",74
"Client9","Server38",86
"Client9","Server39",9
"Client9","Server40",34
"Client9","Server41",20
"Client9","Server42",32
"Client9","Server43",2
"Client9","Server44",51
"Client9","Server45",93
"Client9","Server46",43
"Client9","Server47",20
"Client9","Server48",97
"Client9","Server49",58
"Client9","Server50",87
"Client9","Server51",91
"Client9","Server52",88
"Client9","Server53",100
"Client9","Server54",56
"Client9","Server55",33
"Client9","Server56",23
"Client9","Server57",87
"Client9","Server58",18
"Client9","Server59",75
"Client9","Server60",21
"Client9","Server61",13
"Client9","Server62",7
"Client9","Server63",72
"Client9","Server64",35
"Client9","Server65",84
"Client9","Server66",35
"Client9","Server67",59
"Client9","Server68",47
"Client9","Server69",9
"Client9","Server70",29
"Client9","Server71",83
"Client9","Server72",37
"Client9","Server73",38
"Client9","Server74",34
"Client9","Server75",35
"Client9","Server76",46
"Client9","Server77",96
"Client9","Server78",83
"Client9","Server79",50
