PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;10
MachineProcess;Machine2;Jobs;10
MachineProcess;Machine3;Jobs;10
MachineProcess;Machine4;Jobs;10
MachineProcess;Machine5;Jobs;10
MachineProcess;Machine6;Jobs;10
MachineProcess;Machine7;Jobs;10
MachineProcess;Machine8;Jobs;10
MachineProcess;Machine9;Jobs;10
MachineProcess;Machine10;Jobs;10
OrderProcess;Order1;Machines;["Machine5","Machine9","Machine7","Machine6","Machine2","Machine3","Machine10","Machine8","Machine1","Machine4"]
OrderProcess;Order1;Durations;[88.0,68.0,94.0,99.0,67.0,89.0,77.0,99.0,86.0,92.0]
OrderProcess;Order2;Machines;["Machine6","Machine4","Machine7","Machine5","Machine3","Machine9","Machine1","Machine2","Machine8","Machine10"]
OrderProcess;Order2;Durations;[72.0,50.0,69.0,75.0,94.0,66.0,92.0,82.0,94.0,63.0]
OrderProcess;Order3;Machines;["Machine10","Machine9","Machine1","Machine2","Machine7","Machine6","Machine8","Machine5","Machine3","Machine4"]
OrderProcess;Order3;Durations;[83.0,61.0,83.0,65.0,64.0,85.0,78.0,85.0,55.0,77.0]
OrderProcess;Order4;Machines;["Machine8","Machine3","Machine2","Machine5","Machine4","Machine7","Machine6","Machine1","Machine10","Machine9"]
OrderProcess;Order4;Durations;[94.0,68.0,61.0,99.0,54.0,75.0,66.0,76.0,63.0,67.0]
OrderProcess;Order5;Machines;["Machine4","Machine5","Machine10","Machine9","Machine1","Machine3","Machine7","Machine6","Machine8","Machine2"]
OrderProcess;Order5;Durations;[69.0,88.0,82.0,95.0,99.0,67.0,95.0,68.0,67.0,86.0]
OrderProcess;Order6;Machines;["Machine2","Machine5","Machine6","Machine7","Machine9","Machine3","Machine8","Machine10","Machine4","Machine1"]
OrderProcess;Order6;Durations;[99.0,81.0,64.0,66.0,80.0,80.0,69.0,62.0,79.0,88.0]
OrderProcess;Order7;Machines;["Machine8","Machine2","Machine5","Machine4","Machine1","Machine9","Machine3","Machine6","Machine7","Machine10"]
OrderProcess;Order7;Durations;[50.0,86.0,97.0,96.0,95.0,97.0,66.0,99.0,52.0,71.0]
OrderProcess;Order8;Machines;["Machine5","Machine7","Machine4","Machine3","Machine2","Machine6","Machine8","Machine1","Machine9","Machine10"]
OrderProcess;Order8;Durations;[98.0,73.0,82.0,51.0,71.0,94.0,85.0,62.0,95.0,79.0]
OrderProcess;Order9;Machines;["Machine1","Machine7","Machine4","Machine8","Machine2","Machine3","Machine5","Machine6","Machine9","Machine10"]
OrderProcess;Order9;Durations;[94.0,71.0,81.0,85.0,66.0,90.0,76.0,58.0,93.0,97.0]
OrderProcess;Order10;Machines;["Machine4","Machine1","Machine2","Machine9","Machine8","Machine10","Machine7","Machine5","Machine6","Machine3"]
OrderProcess;Order10;Durations;[50.0,59.0,82.0,67.0,56.0,96.0,58.0,81.0,59.0,96.0]
