PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
KnapsackProcess;Knapsack1;Items;100
KnapsackProcess;Knapsack1;Capacity;997.0
ItemProcess;Item1;Value;585.0
ItemProcess;Item1;Weight;485.0
ItemProcess;Item2;Value;194.0
ItemProcess;Item2;Weight;94.0
ItemProcess;Item3;Value;426.0
ItemProcess;Item3;Weight;326.0
ItemProcess;Item4;Value;606.0
ItemProcess;Item4;Weight;506.0
ItemProcess;Item5;Value;348.0
ItemProcess;Item5;Weight;248.0
ItemProcess;Item6;Value;516.0
ItemProcess;Item6;Weight;416.0
ItemProcess;Item7;Value;521.0
ItemProcess;Item7;Weight;421.0
ItemProcess;Item8;Value;1092.0
ItemProcess;Item8;Weight;992.0
ItemProcess;Item9;Value;422.0
ItemProcess;Item9;Weight;322.0
ItemProcess;Item10;Value;749.0
ItemProcess;Item10;Weight;649.0
ItemProcess;Item11;Value;895.0
ItemProcess;Item11;Weight;795.0
ItemProcess;Item12;Value;337.0
ItemProcess;Item12;Weight;237.0
ItemProcess;Item13;Value;143.0
ItemProcess;Item13;Weight;43.0
ItemProcess;Item14;Value;557.0
ItemProcess;Item14;Weight;457.0
ItemProcess;Item15;Value;945.0
ItemProcess;Item15;Weight;845.0
ItemProcess;Item16;Value;915.0
ItemProcess;Item16;Weight;815.0
ItemProcess;Item17;Value;1055.0
ItemProcess;Item17;Weight;955.0
ItemProcess;Item18;Value;546.0
ItemProcess;Item18;Weight;446.0
ItemProcess;Item19;Value;352.0
ItemProcess;Item19;Weight;252.0
ItemProcess;Item20;Value;522.0
ItemProcess;Item20;Weight;422.0
ItemProcess;Item21;Value;109.0
ItemProcess;Item21;Weight;9.0
ItemProcess;Item22;Value;891.0
ItemProcess;Item22;Weight;791.0
ItemProcess;Item23;Value;1001.0
ItemProcess;Item23;Weight;901.0
ItemProcess;Item24;Value;459.0
ItemProcess;Item24;Weight;359.0
ItemProcess;Item25;Value;222.0
ItemProcess;Item25;Weight;122.0
ItemProcess;Item26;Value;767.0
ItemProcess;Item26;Weight;667.0
ItemProcess;Item27;Value;194.0
ItemProcess;Item27;Weight;94.0
ItemProcess;Item28;Value;698.0
ItemProcess;Item28;Weight;598.0
ItemProcess;Item29;Value;838.0
ItemProcess;Item29;Weight;738.0
ItemProcess;Item30;Value;107.0
ItemProcess;Item30;Weight;7.0
ItemProcess;Item31;Value;674.0
ItemProcess;Item31;Weight;574.0
ItemProcess;Item32;Value;644.0
ItemProcess;Item32;Weight;544.0
ItemProcess;Item33;Value;815.0
ItemProcess;Item33;Weight;715.0
ItemProcess;Item34;Value;434.0
ItemProcess;Item34;Weight;334.0
ItemProcess;Item35;Value;982.0
ItemProcess;Item35;Weight;882.0
ItemProcess;Item36;Value;866.0
