PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;10
MachineProcess;Machine2;Jobs;10
MachineProcess;Machine3;Jobs;10
MachineProcess;Machine4;Jobs;10
MachineProcess;Machine5;Jobs;10
MachineProcess;Machine6;Jobs;10
MachineProcess;Machine7;Jobs;10
MachineProcess;Machine8;Jobs;10
MachineProcess;Machine9;Jobs;10
MachineProcess;Machine10;Jobs;10
OrderProcess;Order1;Machines;["Machine1","Machine2","Machine3","Machine4","Machine5","Machine6","Machine7","Machine8","Machine9","Machine10"]
OrderProcess;Order1;Durations;[72.0,64.0,55.0,31.0,53.0,95.0,11.0,52.0,6.0,84.0]
OrderProcess;Order2;Machines;["Machine1","Machine4","Machine5","Machine3","Machine2","Machine6","Machine9","Machine7","Machine8","Machine10"]
OrderProcess;Order2;Durations;[61.0,27.0,88.0,78.0,49.0,83.0,91.0,74.0,29.0,87.0]
OrderProcess;Order3;Machines;["Machine1","Machine4","Machine2","Machine3","Machine6","Machine5","Machine7","Machine8","Machine10","Machine9"]
OrderProcess;Order3;Durations;[86.0,32.0,35.0,37.0,18.0,48.0,91.0,52.0,60.0,30.0]
OrderProcess;Order4;Machines;["Machine1","Machine2","Machine5","Machine4","Machine7","Machine6","Machine3","Machine10","Machine8","Machine9"]
OrderProcess;Order4;Durations;[8.0,82.0,27.0,99.0,74.0,9.0,33.0,20.0,59.0,98.0]
OrderProcess;Order5;Machines;["Machine2","Machine1","Machine6","Machine4","Machine5","Machine8","Machine3","Machine9","Machine10","Machine7"]
OrderProcess;Order5;Durations;[50.0,94.0,43.0,62.0,55.0,48.0,5.0,36.0,47.0,36.0]
OrderProcess;Order6;Machines;["Machine1","Machine7","Machine3","Machine4","Machine2","Machine9","Machine5","Machine10","Machine8","Machine6"]
OrderProcess;Order6;Durations;[53.0,30.0,7.0,12.0,68.0,87.0,28.0,70.0,45.0,7.0]
OrderProcess;Order7;Machines;["Machine3","Machine4","Machine1","Machine2","Machine5","Machine8","Machine6","Machine7","Machine9","Machine10"]
OrderProcess;Order7;Durations;[29.0,96.0,99.0,14.0,34.0,14.0,7.0,76.0,57.0,76.0]
OrderProcess;Order8;Machines;["Machine3","Machine1","Machine4","Machine5","Machine2","Machine6","Machine10","Machine7","Machine8","Machine9"]
OrderProcess;Order8;Durations;[90.0,19.0,87.0,51.0,84.0,45.0,84.0,58.0,81.0,96.0]
OrderProcess;Order9;Machines;["Machine3","Machine2","Machine5","Machine1","Machine8","Machine6","Machine4","Machine10","Machine7","Machine9"]
OrderProcess;Order9;Durations;[97.0,99.0,93.0,38.0,13.0,96.0,40.0,64.0,32.0,45.0]
OrderProcess;Order10;Machines;["Machine3","Machine1","Machine9","Machine4","Machine7","Machine2","Machine5","Machine8","Machine10","Machine6"]
OrderProcess;Order10;Durations;[44.0,60.0,29.0,5.0,74.0,85.0,34.0,95.0,51.0,47.0]
