PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;10
MachineProcess;Machine2;Jobs;10
MachineProcess;Machine3;Jobs;10
MachineProcess;Machine4;Jobs;10
MachineProcess;Machine5;Jobs;10
MachineProcess;Machine6;Jobs;10
MachineProcess;Machine7;Jobs;10
MachineProcess;Machine8;Jobs;10
MachineProcess;Machine9;Jobs;10
MachineProcess;Machine10;Jobs;10
OrderProcess;Order1;Machines;["Machine1","Machine2","Machine3","Machine4","Machine5","Machine6","Machine7","Machine8","Machine9","Machine10"]
OrderProcess;Order1;Durations;[99.0,74.0,49.0,67.0,17.0,7.0,9.0,39.0,35.0,49.0]
OrderProcess;Order2;Machines;["Machine1","Machine4","Machine5","Machine3","Machine2","Machine6","Machine9","Machine7","Machine8","Machine10"]
OrderProcess;Order2;Durations;[49.0,67.0,82.0,92.0,62.0,84.0,45.0,30.0,42.0,71.0]
OrderProcess;Order3;Machines;["Machine1","Machine4","Machine2","Machine3","Machine6","Machine5","Machine7","Machine8","Machine10","Machine9"]
OrderProcess;Order3;Durations;[26.0,33.0,82.0,98.0,83.0,16.0,64.0,65.0,36.0,77.0]
OrderProcess;Order4;Machines;["Machine1","Machine2","Machine5","Machine4","Machine7","Machine6","Machine3","Machine10","Machine8","Machine9"]
OrderProcess;Order4;Durations;[41.0,62.0,73.0,94.0,51.0,46.0,55.0,31.0,64.0,46.0]
OrderProcess;Order5;Machines;["Machine2","Machine1","Machine6","Machine4","Machine5","Machine8","Machine3","Machine9","Machine10","Machine7"]
OrderProcess;Order5;Durations;[68.0,26.0,50.0,46.0,25.0,88.0,6.0,13.0,98.0,84.0]
OrderProcess;Order6;Machines;["Machine1","Machine7","Machine3","Machine4","Machine2","Machine9","Machine5","Machine10","Machine8","Machine6"]
OrderProcess;Order6;Durations;[24.0,80.0,91.0,55.0,48.0,99.0,72.0,91.0,84.0,12.0]
OrderProcess;Order7;Machines;["Machine3","Machine4","Machine1","Machine2","Machine5","Machine8","Machine6","Machine7","Machine9","Machine10"]
OrderProcess;Order7;Durations;[16.0,13.0,9.0,58.0,23.0,85.0,36.0,89.0,71.0,41.0]
OrderProcess;Order8;Machines;["Machine3","Machine1","Machine4","Machine5","Machine2","Machine6","Machine10","Machine7","Machine8","Machine9"]
OrderProcess;Order8;Durations;[54.0,41.0,38.0,53.0,11.0,74.0,88.0,46.0,41.0,65.0]
OrderProcess;Order9;Machines;["Machine3","Machine2","Machine5","Machine1","Machine8","Machine6","Machine4","Machine10","Machine7","Machine9"]
OrderProcess;Order9;Durations;[53.0,50.0,40.0,90.0,7.0,80.0,57.0,60.0,91.0,47.0]
OrderProcess;Order10;Machines;["Machine3","Machine1","Machine9","Machine4","Machine7","Machine2","Machine5","Machine8","Machine10","Machine6"]
OrderProcess;Order10;Durations;[45.0,59.0,81.0,99.0,71.0,19.0,75.0,77.0,94.0,95.0]
