PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;15
MachineProcess;Machine2;Jobs;15
MachineProcess;Machine3;Jobs;15
MachineProcess;Machine4;Jobs;15
MachineProcess;Machine5;Jobs;15
MachineProcess;Machine6;Jobs;15
MachineProcess;Machine7;Jobs;15
MachineProcess;Machine8;Jobs;15
MachineProcess;Machine9;Jobs;15
MachineProcess;Machine10;Jobs;15
MachineProcess;Machine11;Jobs;15
MachineProcess;Machine12;Jobs;15
MachineProcess;Machine13;Jobs;15
MachineProcess;Machine14;Jobs;15
MachineProcess;Machine15;Jobs;15
OrderProcess;Order1;Machines;["Machine2","Machine13","Machine1","Machine7","Machine15","Machine9","Machine5","Machine4","Machine11","Machine12","Machine6","Machine14","Machine3","Machine8","Machine10"]
OrderProcess;Order1;Durations;[26.0,67.0,72.0,74.0,13.0,43.0,30.0,19.0,23.0,85.0,98.0,43.0,38.0,8.0,75.0]
OrderProcess;Order2;Machines;["Machine15","Machine1","Machine5","Machine13","Machine2","Machine9","Machine10","Machine6","Machine11","Machine7","Machine12","Machine4","Machine3","Machine8","Machine14"]
OrderProcess;Order2;Durations;[42.0,39.0,55.0,46.0,19.0,93.0,80.0,26.0,7.0,50.0,57.0,73.0,9.0,61.0,72.0]
OrderProcess;Order3;Machines;["Machine4","Machine5","Machine13","Machine7","Machine8","Machine15","Machine14","Machine9","Machine12","Machine11","Machine1","Machine2","Machine10","Machine6","Machine3"]
OrderProcess;Order3;Durations;[96.0,99.0,34.0,60.0,43.0,7.0,12.0,11.0,70.0,43.0,91.0,68.0,11.0,68.0,72.0]
OrderProcess;Order4;Machines;["Machine15","Machine12","Machine5","Machine2","Machine9","Machine1","Machine10","Machine8","Machine13","Machine14","Machine6","Machine7","Machine3","Machine4","Machine11"]
OrderProcess;Order4;Durations;[63.0,45.0,49.0,74.0,27.0,30.0,72.0,9.0,99.0,60.0,69.0,69.0,84.0,40.0,59.0]
OrderProcess;Order5;Machines;["Machine3","Machine1","Machine10","Machine4","Machine11","Machine14","Machine12","Machine15","Machine8","Machine6","Machine5","Machine9","Machine2","Machine13","Machine7"]
OrderProcess;Order5;Durations;[91.0,75.0,98.0,17.0,72.0,31.0,9.0,98.0,50.0,37.0,8.0,65.0,90.0,91.0,71.0]
OrderProcess;Order6;Machines;["Machine12","Machine7","Machine5","Machine4","Machine15","Machine6","Machine11","Machine10","Machine2","Machine9","Machine8","Machine3","Machine14","Machine13","Machine1"]
OrderProcess;Order6;Durations;[35.0,80.0,39.0,62.0,74.0,72.0,35.0,25.0,49.0,52.0,63.0,90.0,21.0,47.0,38.0]
OrderProcess;Order7;Machines;["Machine15","Machine8","Machine11","Machine14","Machine4","Machine1","Machine12","Machine13","Machine10","Machine6","Machine9","Machine2","Machine3","Machine7","Machine5"]
OrderProcess;Order7;Durations;[19.0,57.0,24.0,91.0,50.0,5.0,49.0,18.0,58.0,24.0,52.0,88.0,68.0,20.0,53.0]
OrderProcess;Order8;Machines;["Machine8","Machine15","Machine6","Machine12","Machine5","Machine7","Machine4","Machine1","Machine9","Machine11","Machine13","Machine14","Machine2","Machine3","Machine10"]
OrderProcess;Order8;Durations;[77.0,72.0,35.0,90.0,68.0,18.0,9.0,33.0,60.0,18.0,10.0,60.0,38.0,99.0,15.0]
OrderProcess;Order9;Machines;["Machine14","Machine9","Machine3","Machine10","Machine13","Machine12","Machine6","Machine11","Machine7","Machine8","Machine1","Machine2","Machine4","Machine5","Machine15"]
OrderProcess;Order9;Durations;[6.0,86.0,40.0,79.0,92.0,23.0,89.0,95.0,91.0,72.0,80.0,60.0,56.0,51.0,23.0]
OrderProcess;Order10;Machines;["Machine2","Machine7","Machine6","Machine12","Machine5","Machine1","Machine15","Machine9","Machine11","Machine8","Machine13","Machine3","Machine14","Machine10","Machine4"]
OrderProcess;Order10;Durations;[46.0,28.0,34.0,77.0,47.0,10.0,49.0,77.0,48.0,24.0,8.0,72.0,55.0,29.0,40.0]
OrderProcess;Order11;Machines;["Machine11","Machine5","Machine13","Machine1","Machine10","Machine2","Machine12","Machine7","Machine6","Machine9","Machine4","Machine8","Machine15","Machine3","Machine14"]
OrderProcess;Order11;Durations;[22.0,89.0,79.0,7.0,15.0,6.0,30.0,38.0,11.0,52.0,20.0,5.0,9.0,20.0,28.0]
OrderProcess;Order12;Machines;["Machine6","Machine15","Machine3","Machine4","Machine14","Machine7","Machine2","Machine8","Machine5","Machine9","Machine13","Machine12","Machine11","Machine10","Machine1"]
OrderProcess;Order12;Durations;[73.0,56.0,37.0,22.0,25.0,58.0,8.0,93.0,88.0,17.0,9.0,69.0,71.0,85.0,55.0]
OrderProcess;Order13;Machines;["Machine10","Machine15","Machine4","Machine9","Machine3","Machine7","Machine2","Machine5","Machine6","Machine1","Machine14","Machine11","Machine13","Machine12","Machine8"]
OrderProcess;Order13;Durations;[85.0,58.0,46.0,64.0,49.0,37.0,33.0,30.0,26.0,20.0,74.0,77.0,99.0,56.0,21.0]
OrderProcess;Order14;Machines;["Machine11","Machine4","Machine5","Machine6","Machine12","Machine2","Machine9","Machine3","Machine14","Machine1","Machine8","Machine13","Machine7","Machine15","Machine10"]
OrderProcess;Order14;Durations;[17.0,24.0,89.0,15.0,60.0,42.0,98.0,64.0,92.0,63.0,52.0,54.0,75.0,23.0,38.0]
OrderProcess;Order15;Machines;["Machine4","Machine6","Machine12","Machine8","Machine15","Machine10","Machine7","Machine11","Machine1","Machine2","Machine3","Machine9","Machine14","Machine13","Machine5"]
OrderProcess;Order15;Durations;[8.0,17.0,56.0,93.0,26.0,62.0,7.0,88.0,97.0,7.0,43.0,29.0,35.0,87.0,57.0]
