PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;10
MachineProcess;Machine2;Jobs;10
MachineProcess;Machine3;Jobs;10
MachineProcess;Machine4;Jobs;10
MachineProcess;Machine5;Jobs;10
MachineProcess;Machine6;Jobs;10
MachineProcess;Machine7;Jobs;10
MachineProcess;Machine8;Jobs;10
MachineProcess;Machine9;Jobs;10
MachineProcess;Machine10;Jobs;10
OrderProcess;Order1;Machines;["Machine5","Machine8","Machine10","Machine3","Machine4","Machine9","Machine6","Machine7","Machine2","Machine1"]
OrderProcess;Order1;Durations;[18.0,21.0,41.0,45.0,38.0,50.0,84.0,29.0,23.0,82.0]
OrderProcess;Order2;Machines;["Machine9","Machine6","Machine2","Machine8","Machine3","Machine4","Machine7","Machine10","Machine5","Machine1"]
OrderProcess;Order2;Durations;[57.0,16.0,52.0,74.0,38.0,54.0,62.0,37.0,54.0,52.0]
OrderProcess;Order3;Machines;["Machine3","Machine5","Machine4","Machine2","Machine9","Machine7","Machine8","Machine1","Machine10","Machine6"]
OrderProcess;Order3;Durations;[30.0,79.0,68.0,61.0,11.0,89.0,89.0,81.0,81.0,57.0]
OrderProcess;Order4;Machines;["Machine1","Machine9","Machine4","Machine8","Machine6","Machine3","Machine5","Machine7","Machine2","Machine10"]
OrderProcess;Order4;Durations;[91.0,8.0,33.0,55.0,20.0,20.0,32.0,84.0,66.0,24.0]
OrderProcess;Order5;Machines;["Machine10","Machine1","Machine5","Machine9","Machine7","Machine3","Machine6","Machine4","Machine8","Machine2"]
OrderProcess;Order5;Durations;[40.0,7.0,19.0,7.0,83.0,64.0,56.0,54.0,8.0,39.0]
OrderProcess;Order6;Machines;["Machine4","Machine3","Machine6","Machine1","Machine8","Machine5","Machine9","Machine2","Machine7","Machine10"]
OrderProcess;Order6;Durations;[91.0,64.0,40.0,63.0,98.0,74.0,61.0,6.0,42.0,15.0]
OrderProcess;Order7;Machines;["Machine2","Machine8","Machine9","Machine4","Machine5","Machine6","Machine7","Machine1","Machine3","Machine10"]
OrderProcess;Order7;Durations;[80.0,39.0,24.0,75.0,75.0,6.0,44.0,26.0,87.0,22.0]
OrderProcess;Order8;Machines;["Machine2","Machine8","Machine3","Machine1","Machine9","Machine7","Machine4","Machine10","Machine6","Machine5"]
OrderProcess;Order8;Durations;[15.0,43.0,20.0,12.0,26.0,61.0,79.0,22.0,8.0,80.0]
OrderProcess;Order9;Machines;["Machine3","Machine4","Machine5","Machine10","Machine1","Machine7","Machine8","Machine9","Machine2","Machine6"]
OrderProcess;Order9;Durations;[62.0,96.0,22.0,5.0,63.0,33.0,10.0,18.0,36.0,40.0]
OrderProcess;Order10;Machines;["Machine2","Machine1","Machine6","Machine4","Machine10","Machine8","Machine9","Machine3","Machine7","Machine5"]
OrderProcess;Order10;Durations;[96.0,89.0,64.0,95.0,23.0,18.0,15.0,64.0,38.0,8.0]
