PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
MachineProcess;Machine6;Jobs;20
MachineProcess;Machine7;Jobs;20
MachineProcess;Machine8;Jobs;20
MachineProcess;Machine9;Jobs;20
MachineProcess;Machine10;Jobs;20
MachineProcess;Machine11;Jobs;20
MachineProcess;Machine12;Jobs;20
MachineProcess;Machine13;Jobs;20
MachineProcess;Machine14;Jobs;20
MachineProcess;Machine15;Jobs;20
MachineProcess;Machine16;Jobs;20
MachineProcess;Machine17;Jobs;20
MachineProcess;Machine18;Jobs;20
MachineProcess;Machine19;Jobs;20
MachineProcess;Machine20;Jobs;20
OrderProcess;Order1;Machines;["Machine17","Machine18","Machine1","Machine7","Machine16","Machine9","Machine8","Machine19","Machine11","Machine12","Machine2","Machine20","Machine15","Machine14","Machine5","Machine10","Machine4","Machine13","Machine6","Machine3"]
OrderProcess;Order1;Durations;[34.0,38.0,21.0,15.0,42.0,17.0,41.0,10.0,26.0,24.0,31.0,25.0,31.0,33.0,35.0,30.0,16.0,16.0,30.0,13.0]
OrderProcess;Order2;Machines;["Machine6","Machine12","Machine7","Machine17","Machine1","Machine15","Machine4","Machine2","Machine14","Machine5","Machine8","Machine18","Machine10","Machine3","Machine11","Machine13","Machine19","Machine9","Machine16","Machine20"]
OrderProcess;Order2;Durations;[41.0,33.0,15.0,38.0,40.0,38.0,37.0,20.0,22.0,34.0,16.0,39.0,15.0,19.0,36.0,39.0,26.0,19.0,39.0,34.0]
OrderProcess;Order3;Machines;["Machine18","Machine2","Machine17","Machine8","Machine14","Machine16","Machine1","Machine7","Machine20","Machine13","Machine10","Machine15","Machine9","Machine11","Machine3","Machine4","Machine19","Machine12","Machine5","Machine6"]
OrderProcess;Order3;Durations;[34.0,12.0,10.0,47.0,28.0,27.0,19.0,34.0,33.0,40.0,37.0,24.0,15.0,34.0,44.0,37.0,22.0,31.0,39.0,26.0]
OrderProcess;Order4;Machines;["Machine6","Machine8","Machine17","Machine11","Machine15","Machine9","Machine1","Machine4","Machine13","Machine19","Machine3","Machine14","Machine12","Machine2","Machine18","Machine16","Machine5","Machine7","Machine10","Machine20"]
OrderProcess;Order4;Durations;[48.0,46.0,47.0,45.0,15.0,25.0,34.0,24.0,35.0,15.0,48.0,19.0,10.0,48.0,16.0,28.0,18.0,17.0,44.0,41.0]
OrderProcess;Order5;Machines;["Machine13","Machine4","Machine10","Machine17","Machine15","Machine7","Machine9","Machine16","Machine14","Machine6","Machine12","Machine2","Machine20","Machine11","Machine8","Machine3","Machine18","Machine5","Machine1","Machine19"]
OrderProcess;Order5;Durations;[47.0,23.0,48.0,45.0,39.0,42.0,32.0,11.0,16.0,14.0,19.0,46.0,10.0,17.0,41.0,47.0,32.0,17.0,21.0,17.0]
OrderProcess;Order6;Machines;["Machine19","Machine17","Machine2","Machine13","Machine14","Machine7","Machine6","Machine5","Machine1","Machine12","Machine16","Machine20","Machine4","Machine15","Machine10","Machine9","Machine3","Machine11","Machine8","Machine18"]
OrderProcess;Order6;Durations;[14.0,20.0,18.0,14.0,10.0,16.0,24.0,18.0,24.0,18.0,42.0,13.0,23.0,40.0,48.0,12.0,24.0,23.0,45.0,30.0]
OrderProcess;Order7;Machines;["Machine1","Machine13","Machine5","Machine14","Machine18","Machine6","Machine8","Machine19","Machine17","Machine9","Machine10","Machine3","Machine15","Machine4","Machine2","Machine16","Machine7","Machine12","Machine11","Machine20"]
OrderProcess;Order7;Durations;[27.0,15.0,26.0,19.0,14.0,49.0,16.0,28.0,16.0,20.0,36.0,21.0,30.0,36.0,17.0,22.0,43.0,32.0,23.0,17.0]
OrderProcess;Order8;Machines;["Machine1","Machine17","Machine18","Machine8","Machine4","Machine19","Machine12","Machine14","Machine10","Machine5","Machine16","Machine9","Machine2","Machine15","Machine6","Machine7","Machine13","Machine11","Machine3","Machine20"]
OrderProcess;Order8;Durations;[32.0,15.0,12.0,46.0,37.0,43.0,40.0,43.0,48.0,36.0,24.0,25.0,33.0,32.0,26.0,37.0,24.0,24.0,15.0,22.0]
OrderProcess;Order9;Machines;["Machine11","Machine7","Machine16","Machine9","Machine1","Machine19","Machine5","Machine14","Machine3","Machine2","Machine4","Machine12","Machine17","Machine6","Machine13","Machine8","Machine15","Machine18","Machine20","Machine10"]
OrderProcess;Order9;Durations;[34.0,33.0,25.0,46.0,20.0,33.0,19.0,45.0,47.0,32.0,12.0,29.0,29.0,46.0,17.0,48.0,39.0,40.0,41.0,37.0]
OrderProcess;Order10;Machines;["Machine14","Machine4","Machine6","Machine7","Machine2","Machine18","Machine11","Machine20","Machine10","Machine5","Machine15","Machine8","Machine17","Machine13","Machine12","Machine3","Machine1","Machine19","Machine9","Machine16"]
OrderProcess;Order10;Durations;[26.0,47.0,44.0,49.0,22.0,12.0,28.0,36.0,27.0,25.0,48.0,11.0,49.0,24.0,48.0,19.0,47.0,49.0,46.0,36.0]
OrderProcess;Order11;Machines;["Machine14","Machine19","Machine15","Machine1","Machine4","Machine9","Machine7","Machine11","Machine2","Machine16","Machine12","Machine3","Machine18","Machine13","Machine8","Machine6","Machine20","Machine17","Machine10","Machine5"]
OrderProcess;Order11;Durations;[23.0,48.0,15.0,42.0,36.0,15.0,32.0,18.0,45.0,23.0,45.0,13.0,21.0,32.0,44.0,25.0,34.0,22.0,11.0,43.0]
OrderProcess;Order12;Machines;["Machine18","Machine8","Machine16","Machine3","Machine10","Machine9","Machine13","Machine14","Machine2","Machine5","Machine6","Machine4","Machine1","Machine15","Machine19","Machine7","Machine12","Machine17","Machine11","Machine20"]
OrderProcess;Order12;Durations;[37.0,49.0,45.0,28.0,15.0,35.0,29.0,44.0,26.0,25.0,30.0,39.0,15.0,28.0,23.0,42.0,33.0,45.0,10.0,20.0]
OrderProcess;Order13;Machines;["Machine1","Machine7","Machine4","Machine14","Machine11","Machine3","Machine2","Machine15","Machine16","Machine9","Machine13","Machine17","Machine12","Machine5","Machine6","Machine18","Machine10","Machine19","Machine8","Machine20"]
OrderProcess;Order13;Durations;[10.0,37.0,15.0,13.0,11.0,49.0,28.0,28.0,13.0,29.0,21.0,32.0,21.0,48.0,11.0,26.0,33.0,22.0,21.0,49.0]
OrderProcess;Order14;Machines;["Machine19","Machine1","Machine5","Machine14","Machine7","Machine3","Machine15","Machine4","Machine10","Machine16","Machine17","Machine2","Machine18","Machine6","Machine11","Machine9","Machine13","Machine8","Machine12","Machine20"]
OrderProcess;Order14;Durations;[38.0,41.0,30.0,43.0,11.0,43.0,27.0,26.0,30.0,19.0,36.0,31.0,47.0,41.0,34.0,40.0,32.0,13.0,18.0,27.0]
OrderProcess;Order15;Machines;["Machine7","Machine6","Machine8","Machine11","Machine9","Machine17","Machine20","Machine10","Machine16","Machine4","Machine3","Machine19","Machine1","Machine5","Machine2","Machine18","Machine15","Machine14","Machine13","Machine12"]
OrderProcess;Order15;Durations;[24.0,30.0,10.0,35.0,28.0,43.0,12.0,44.0,15.0,15.0,35.0,43.0,38.0,16.0,29.0,40.0,49.0,38.0,16.0,30.0]
OrderProcess;Order16;Machines;["Machine4","Machine7","Machine14","Machine3","Machine18","Machine6","Machine10","Machine8","Machine2","Machine16","Machine17","Machine11","Machine19","Machine5","Machine9","Machine12","Machine15","Machine1","Machine13","Machine20"]
OrderProcess;Order16;Durations;[48.0,35.0,43.0,37.0,18.0,27.0,27.0,41.0,22.0,28.0,18.0,37.0,48.0,10.0,14.0,18.0,43.0,48.0,12.0,49.0]
OrderProcess;Order17;Machines;["Machine1","Machine14","Machine8","Machine7","Machine2","Machine6","Machine19","Machine9","Machine15","Machine20","Machine13","Machine17","Machine12","Machine5","Machine11","Machine4","Machine16","Machine3","Machine10","Machine18"]
OrderProcess;Order17;Durations;[13.0,38.0,34.0,42.0,36.0,45.0,24.0,35.0,26.0,30.0,47.0,24.0,47.0,40.0,43.0,16.0,10.0,12.0,39.0,22.0]
OrderProcess;Order18;Machines;["Machine17","Machine14","Machine20","Machine9","Machine5","Machine4","Machine18","Machine15","Machine7","Machine8","Machine10","Machine1","Machine11","Machine16","Machine3","Machine6","Machine12","Machine2","Machine13","Machine19"]
OrderProcess;Order18;Durations;[30.0,47.0,49.0,20.0,40.0,46.0,21.0,33.0,44.0,23.0,24.0,48.0,43.0,41.0,32.0,29.0,36.0,38.0,47.0,12.0]
OrderProcess;Order19;Machines;["Machine14","Machine6","Machine13","Machine17","Machine1","Machine15","Machine11","Machine7","Machine8","Machine20","Machine12","Machine3","Machine9","Machine4","Machine18","Machine19","Machine10","Machine2","Machine16","Machine5"]
OrderProcess;Order19;Durations;[10.0,36.0,18.0,48.0,27.0,43.0,46.0,27.0,46.0,35.0,31.0,18.0,24.0,23.0,29.0,14.0,19.0,40.0,38.0,13.0]
OrderProcess;Order20;Machines;["Machine10","Machine17","Machine1","Machine18","Machine15","Machine14","Machine13","Machine4","Machine19","Machine11","Machine7","Machine8","Machine16","Machine5","Machine3","Machine12","Machine2","Machine6","Machine9","Machine20"]
OrderProcess;Order20;Durations;[45.0,44.0,43.0,31.0,35.0,17.0,42.0,14.0,37.0,39.0,48.0,38.0,26.0,49.0,28.0,35.0,42.0,24.0,44.0,38.0]
