PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
MachineProcess;Machine6;Jobs;20
MachineProcess;Machine7;Jobs;20
MachineProcess;Machine8;Jobs;20
MachineProcess;Machine9;Jobs;20
MachineProcess;Machine10;Jobs;20
MachineProcess;Machine11;Jobs;20
MachineProcess;Machine12;Jobs;20
MachineProcess;Machine13;Jobs;20
MachineProcess;Machine14;Jobs;20
MachineProcess;Machine15;Jobs;20
OrderProcess;Order1;Machines;["Machine3","Machine4","Machine10","Machine5","Machine1","Machine7","Machine9","Machine8","Machine2","Machine6","Machine12","Machine15","Machine14","Machine11","Machine13"]
OrderProcess;Order1;Durations;[24.0,12.0,17.0,27.0,21.0,25.0,27.0,26.0,30.0,31.0,18.0,16.0,39.0,19.0,26.0]
OrderProcess;Order2;Machines;["Machine7","Machine4","Machine13","Machine12","Machine2","Machine14","Machine11","Machine3","Machine6","Machine8","Machine1","Machine9","Machine15","Machine10","Machine5"]
OrderProcess;Order2;Durations;[30.0,15.0,20.0,19.0,24.0,15.0,28.0,36.0,26.0,15.0,11.0,23.0,20.0,26.0,28.0]
OrderProcess;Order3;Machines;["Machine7","Machine1","Machine14","Machine8","Machine3","Machine4","Machine13","Machine11","Machine10","Machine2","Machine6","Machine12","Machine9","Machine5","Machine15"]
OrderProcess;Order3;Durations;[35.0,22.0,23.0,32.0,20.0,12.0,19.0,23.0,17.0,14.0,16.0,29.0,16.0,22.0,22.0]
OrderProcess;Order4;Machines;["Machine10","Machine7","Machine2","Machine8","Machine13","Machine5","Machine1","Machine6","Machine12","Machine11","Machine15","Machine3","Machine4","Machine9","Machine14"]
OrderProcess;Order4;Durations;[20.0,29.0,19.0,14.0,33.0,30.0,32.0,21.0,29.0,24.0,25.0,29.0,13.0,20.0,18.0]
OrderProcess;Order5;Machines;["Machine12","Machine14","Machine2","Machine7","Machine8","Machine6","Machine9","Machine10","Machine4","Machine11","Machine3","Machine1","Machine15","Machine13","Machine5"]
OrderProcess;Order5;Durations;[23.0,20.0,28.0,32.0,16.0,18.0,24.0,23.0,24.0,34.0,24.0,24.0,28.0,15.0,18.0]
OrderProcess;Order6;Machines;["Machine9","Machine12","Machine15","Machine2","Machine8","Machine7","Machine6","Machine11","Machine4","Machine3","Machine5","Machine10","Machine14","Machine13","Machine1"]
OrderProcess;Order6;Durations;[24.0,19.0,21.0,33.0,34.0,35.0,40.0,36.0,23.0,26.0,15.0,28.0,38.0,13.0,25.0]
OrderProcess;Order7;Machines;["Machine14","Machine4","Machine7","Machine9","Machine13","Machine5","Machine3","Machine10","Machine15","Machine6","Machine11","Machine12","Machine2","Machine1","Machine8"]
OrderProcess;Order7;Durations;[27.0,30.0,21.0,19.0,12.0,27.0,39.0,13.0,12.0,36.0,21.0,17.0,29.0,17.0,33.0]
OrderProcess;Order8;Machines;["Machine6","Machine5","Machine7","Machine10","Machine4","Machine11","Machine9","Machine15","Machine14","Machine3","Machine2","Machine13","Machine12","Machine8","Machine1"]
OrderProcess;Order8;Durations;[27.0,19.0,29.0,20.0,21.0,40.0,14.0,39.0,39.0,27.0,36.0,12.0,37.0,22.0,13.0]
OrderProcess;Order9;Machines;["Machine14","Machine12","Machine9","Machine4","Machine6","Machine5","Machine10","Machine1","Machine15","Machine7","Machine3","Machine11","Machine8","Machine13","Machine2"]
OrderProcess;Order9;Durations;[32.0,29.0,24.0,27.0,40.0,21.0,26.0,27.0,27.0,16.0,21.0,13.0,28.0,28.0,32.0]
OrderProcess;Order10;Machines;["Machine13","Machine2","Machine6","Machine15","Machine8","Machine1","Machine4","Machine14","Machine9","Machine12","Machine5","Machine11","Machine3","Machine10","Machine7"]
OrderProcess;Order10;Durations;[35.0,11.0,39.0,18.0,23.0,34.0,24.0,11.0,30.0,31.0,15.0,15.0,28.0,26.0,33.0]
OrderProcess;Order11;Machines;["Machine11","Machine6","Machine13","Machine2","Machine8","Machine9","Machine15","Machine5","Machine4","Machine10","Machine14","Machine12","Machine7","Machine3","Machine1"]
OrderProcess;Order11;Durations;[28.0,37.0,29.0,31.0,25.0,13.0,14.0,20.0,27.0,25.0,31.0,14.0,25.0,39.0,36.0]
OrderProcess;Order12;Machines;["Machine1","Machine12","Machine6","Machine14","Machine5","Machine9","Machine10","Machine15","Machine3","Machine8","Machine11","Machine2","Machine4","Machine13","Machine7"]
OrderProcess;Order12;Durations;[22.0,25.0,28.0,35.0,31.0,21.0,20.0,19.0,29.0,32.0,18.0,18.0,11.0,17.0,15.0]
OrderProcess;Order13;Machines;["Machine13","Machine6","Machine3","Machine9","Machine4","Machine14","Machine1","Machine7","Machine8","Machine12","Machine15","Machine2","Machine5","Machine10","Machine11"]
OrderProcess;Order13;Durations;[39.0,32.0,36.0,14.0,28.0,37.0,38.0,20.0,19.0,12.0,22.0,36.0,15.0,32.0,16.0]
OrderProcess;Order14;Machines;["Machine9","Machine2","Machine15","Machine13","Machine5","Machine6","Machine7","Machine11","Machine1","Machine8","Machine12","Machine3","Machine14","Machine10","Machine4"]
OrderProcess;Order14;Durations;[28.0,29.0,40.0,23.0,34.0,33.0,27.0,17.0,20.0,28.0,21.0,21.0,20.0,33.0,27.0]
OrderProcess;Order15;Machines;["Machine10","Machine15","Machine4","Machine13","Machine1","Machine12","Machine3","Machine6","Machine2","Machine9","Machine5","Machine14","Machine11","Machine7","Machine8"]
OrderProcess;Order15;Durations;[21.0,34.0,30.0,38.0,11.0,16.0,14.0,14.0,34.0,33.0,23.0,40.0,12.0,23.0,27.0]
OrderProcess;Order16;Machines;["Machine10","Machine15","Machine8","Machine5","Machine1","Machine6","Machine9","Machine14","Machine11","Machine4","Machine3","Machine2","Machine12","Machine7","Machine13"]
OrderProcess;Order16;Durations;[13.0,40.0,36.0,17.0,13.0,33.0,25.0,24.0,23.0,36.0,29.0,18.0,13.0,33.0,13.0]
OrderProcess;Order17;Machines;["Machine4","Machine6","Machine3","Machine13","Machine8","Machine2","Machine9","Machine7","Machine12","Machine5","Machine11","Machine15","Machine10","Machine14","Machine1"]
OrderProcess;Order17;Durations;[25.0,15.0,28.0,40.0,39.0,31.0,35.0,31.0,36.0,12.0,33.0,19.0,16.0,27.0,21.0]
OrderProcess;Order18;Machines;["Machine13","Machine11","Machine1","Machine3","Machine6","Machine2","Machine12","Machine9","Machine15","Machine4","Machine8","Machine10","Machine14","Machine5","Machine7"]
OrderProcess;Order18;Durations;[22.0,14.0,12.0,20.0,12.0,18.0,17.0,39.0,31.0,31.0,32.0,20.0,29.0,13.0,26.0]
OrderProcess;Order19;Machines;["Machine6","Machine11","Machine8","Machine15","Machine14","Machine12","Machine10","Machine4","Machine2","Machine3","Machine13","Machine7","Machine9","Machine5","Machine1"]
OrderProcess;Order19;Durations;[18.0,30.0,38.0,22.0,15.0,20.0,16.0,17.0,12.0,13.0,40.0,17.0,30.0,38.0,13.0]
OrderProcess;Order20;Machines;["Machine10","Machine9","Machine13","Machine2","Machine6","Machine4","Machine12","Machine14","Machine1","Machine8","Machine15","Machine5","Machine7","Machine3","Machine11"]
OrderProcess;Order20;Durations;[31.0,39.0,27.0,14.0,33.0,31.0,22.0,36.0,16.0,11.0,14.0,29.0,28.0,22.0,17.0]
