PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;10
MachineProcess;Machine2;Jobs;10
MachineProcess;Machine3;Jobs;10
MachineProcess;Machine4;Jobs;10
MachineProcess;Machine5;Jobs;10
MachineProcess;Machine6;Jobs;10
MachineProcess;Machine7;Jobs;10
MachineProcess;Machine8;Jobs;10
MachineProcess;Machine9;Jobs;10
MachineProcess;Machine10;Jobs;10
OrderProcess;Order1;Machines;["Machine1","Machine2","Machine3","Machine4","Machine5","Machine6","Machine7","Machine8","Machine9","Machine10"]
OrderProcess;Order1;Durations;[32.0,14.0,15.0,37.0,18.0,43.0,19.0,27.0,28.0,31.0]
OrderProcess;Order2;Machines;["Machine1","Machine4","Machine5","Machine9","Machine10","Machine7","Machine8","Machine6","Machine3","Machine2"]
OrderProcess;Order2;Durations;[8.0,12.0,49.0,24.0,52.0,19.0,23.0,19.0,17.0,32.0]
OrderProcess;Order3;Machines;["Machine1","Machine8","Machine4","Machine3","Machine7","Machine5","Machine2","Machine6","Machine9","Machine10"]
OrderProcess;Order3;Durations;[25.0,19.0,27.0,45.0,21.0,15.0,13.0,16.0,43.0,19.0]
OrderProcess;Order4;Machines;["Machine1","Machine2","Machine4","Machine9","Machine6","Machine3","Machine5","Machine8","Machine7","Machine10"]
OrderProcess;Order4;Durations;[24.0,18.0,41.0,29.0,14.0,17.0,23.0,15.0,18.0,23.0]
OrderProcess;Order5;Machines;["Machine1","Machine7","Machine2","Machine4","Machine6","Machine3","Machine10","Machine8","Machine9","Machine5"]
OrderProcess;Order5;Durations;[27.0,29.0,39.0,21.0,15.0,15.0,25.0,26.0,44.0,20.0]
OrderProcess;Order6;Machines;["Machine5","Machine1","Machine7","Machine9","Machine3","Machine4","Machine10","Machine8","Machine6","Machine2"]
OrderProcess;Order6;Durations;[17.0,15.0,51.0,17.0,46.0,16.0,33.0,25.0,30.0,25.0]
OrderProcess;Order7;Machines;["Machine5","Machine4","Machine1","Machine10","Machine3","Machine2","Machine9","Machine8","Machine7","Machine6"]
OrderProcess;Order7;Durations;[15.0,31.0,25.0,12.0,13.0,51.0,19.0,21.0,12.0,26.0]
OrderProcess;Order8;Machines;["Machine5","Machine7","Machine10","Machine4","Machine9","Machine3","Machine8","Machine6","Machine1","Machine2"]
OrderProcess;Order8;Durations;[8.0,29.0,25.0,15.0,17.0,22.0,32.0,20.0,11.0,28.0]
OrderProcess;Order9;Machines;["Machine3","Machine7","Machine9","Machine8","Machine5","Machine10","Machine4","Machine2","Machine6","Machine1"]
OrderProcess;Order9;Durations;[41.0,10.0,32.0,5.0,21.0,59.0,26.0,10.0,16.0,29.0]
OrderProcess;Order10;Machines;["Machine3","Machine10","Machine6","Machine9","Machine7","Machine4","Machine8","Machine5","Machine2","Machine1"]
OrderProcess;Order10;Durations;[20.0,7.0,44.0,22.0,33.0,25.0,29.0,12.0,14.0,0.0]
