PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
OrderProcess;Order1;Machines;["Machine1","Machine3","Machine2","Machine4","Machine5"]
OrderProcess;Order1;Durations;[6.0,40.0,81.0,37.0,19.0]
OrderProcess;Order2;Machines;["Machine3","Machine4","Machine1","Machine5","Machine2"]
OrderProcess;Order2;Durations;[40.0,32.0,55.0,81.0,9.0]
OrderProcess;Order3;Machines;["Machine2","Machine5","Machine3","Machine4","Machine1"]
OrderProcess;Order3;Durations;[46.0,65.0,70.0,55.0,77.0]
OrderProcess;Order4;Machines;["Machine3","Machine5","Machine1","Machine4","Machine2"]
OrderProcess;Order4;Durations;[21.0,65.0,64.0,25.0,15.0]
OrderProcess;Order5;Machines;["Machine3","Machine1","Machine2","Machine4","Machine5"]
OrderProcess;Order5;Durations;[85.0,40.0,44.0,24.0,37.0]
OrderProcess;Order6;Machines;["Machine1","Machine5","Machine2","Machine4","Machine3"]
OrderProcess;Order6;Durations;[89.0,29.0,83.0,31.0,84.0]
OrderProcess;Order7;Machines;["Machine5","Machine4","Machine2","Machine3","Machine1"]
OrderProcess;Order7;Durations;[59.0,38.0,80.0,30.0,8.0]
OrderProcess;Order8;Machines;["Machine1","Machine3","Machine2","Machine5","Machine4"]
OrderProcess;Order8;Durations;[80.0,56.0,77.0,41.0,97.0]
OrderProcess;Order9;Machines;["Machine5","Machine1","Machine4","Machine3","Machine2"]
OrderProcess;Order9;Durations;[56.0,91.0,50.0,71.0,17.0]
OrderProcess;Order10;Machines;["Machine2","Machine1","Machine5","Machine3","Machine4"]
OrderProcess;Order10;Durations;[40.0,88.0,59.0,7.0,80.0]
OrderProcess;Order11;Machines;["Machine1","Machine2","Machine3","Machine5","Machine4"]
OrderProcess;Order11;Durations;[45.0,29.0,8.0,77.0,58.0]
OrderProcess;Order12;Machines;["Machine3","Machine1","Machine4","Machine2","Machine5"]
OrderProcess;Order12;Durations;[36.0,54.0,96.0,9.0,10.0]
OrderProcess;Order13;Machines;["Machine1","Machine3","Machine2","Machine4","Machine5"]
OrderProcess;Order13;Durations;[28.0,73.0,98.0,92.0,87.0]
OrderProcess;Order14;Machines;["Machine1","Machine4","Machine3","Machine2","Machine5"]
OrderProcess;Order14;Durations;[70.0,86.0,27.0,99.0,96.0]
OrderProcess;Order15;Machines;["Machine2","Machine1","Machine5","Machine4","Machine3"]
OrderProcess;Order15;Durations;[95.0,59.0,56.0,85.0,41.0]
OrderProcess;Order16;Machines;["Machine2","Machine3","Machine5","Machine1","Machine4"]
OrderProcess;Order16;Durations;[81.0,92.0,32.0,52.0,39.0]
OrderProcess;Order17;Machines;["Machine2","Machine5","Machine3","Machine1","Machine4"]
OrderProcess;Order17;Durations;[7.0,22.0,12.0,88.0,60.0]
OrderProcess;Order18;Machines;["Machine4","Machine1","Machine3","Machine5","Machine2"]
OrderProcess;Order18;Durations;[45.0,93.0,69.0,49.0,27.0]
OrderProcess;Order19;Machines;["Machine1","Machine2","Machine3","Machine4","Machine5"]
OrderProcess;Order19;Durations;[21.0,84.0,61.0,68.0,26.0]
OrderProcess;Order20;Machines;["Machine2","Machine3","Machine5","Machine1","Machine4"]
OrderProcess;Order20;Durations;[82.0,33.0,71.0,99.0,44.0]
