PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
MachineProcess;Machine6;Jobs;20
MachineProcess;Machine7;Jobs;20
MachineProcess;Machine8;Jobs;20
MachineProcess;Machine9;Jobs;20
MachineProcess;Machine10;Jobs;20
MachineProcess;Machine11;Jobs;20
MachineProcess;Machine12;Jobs;20
MachineProcess;Machine13;Jobs;20
MachineProcess;Machine14;Jobs;20
MachineProcess;Machine15;Jobs;20
OrderProcess;Order1;Machines;["Machine4","Machine2","Machine3","Machine7","Machine1","Machine5","Machine6","Machine9","Machine13","Machine14","Machine12","Machine10","Machine8","Machine15","Machine11"]
OrderProcess;Order1;Durations;[92.0,49.0,93.0,48.0,1.0,52.0,57.0,16.0,6.0,6.0,19.0,96.0,27.0,76.0,60.0]
OrderProcess;Order2;Machines;["Machine6","Machine4","Machine7","Machine2","Machine3","Machine5","Machine1","Machine12","Machine11","Machine9","Machine10","Machine14","Machine13","Machine8","Machine15"]
OrderProcess;Order2;Durations;[4.0,96.0,52.0,87.0,94.0,83.0,9.0,85.0,47.0,63.0,31.0,26.0,46.0,49.0,48.0]
OrderProcess;Order3;Machines;["Machine2","Machine7","Machine5","Machine3","Machine1","Machine6","Machine4","Machine10","Machine15","Machine8","Machine12","Machine13","Machine9","Machine11","Machine14"]
OrderProcess;Order3;Durations;[34.0,34.0,37.0,82.0,25.0,43.0,11.0,71.0,55.0,34.0,77.0,20.0,89.0,23.0,32.0]
OrderProcess;Order4;Machines;["Machine4","Machine6","Machine7","Machine3","Machine1","Machine2","Machine5","Machine11","Machine13","Machine8","Machine9","Machine12","Machine15","Machine14","Machine10"]
OrderProcess;Order4;Durations;[49.0,12.0,52.0,76.0,64.0,51.0,84.0,42.0,5.0,45.0,20.0,93.0,48.0,75.0,100.0]
OrderProcess;Order5;Machines;["Machine3","Machine2","Machine4","Machine7","Machine6","Machine5","Machine1","Machine10","Machine8","Machine12","Machine11","Machine9","Machine15","Machine14","Machine13"]
OrderProcess;Order5;Durations;[35.0,1.0,15.0,49.0,78.0,80.0,99.0,88.0,24.0,20.0,100.0,28.0,71.0,1.0,7.0]
OrderProcess;Order6;Machines;["Machine4","Machine7","Machine6","Machine5","Machine2","Machine3","Machine1","Machine11","Machine12","Machine10","Machine9","Machine14","Machine13","Machine8","Machine15"]
OrderProcess;Order6;Durations;[69.0,24.0,21.0,3.0,28.0,8.0,42.0,33.0,40.0,50.0,8.0,5.0,13.0,42.0,73.0]
OrderProcess;Order7;Machines;["Machine1","Machine5","Machine3","Machine7","Machine6","Machine2","Machine4","Machine15","Machine11","Machine8","Machine14","Machine10","Machine9","Machine12","Machine13"]
OrderProcess;Order7;Durations;[83.0,15.0,62.0,27.0,5.0,65.0,100.0,65.0,82.0,89.0,81.0,92.0,38.0,47.0,96.0]
OrderProcess;Order8;Machines;["Machine7","Machine5","Machine3","Machine1","Machine2","Machine4","Machine6","Machine8","Machine14","Machine12","Machine13","Machine15","Machine11","Machine9","Machine10"]
OrderProcess;Order8;Durations;[98.0,24.0,75.0,57.0,93.0,74.0,10.0,44.0,59.0,51.0,82.0,65.0,8.0,12.0,24.0]
OrderProcess;Order9;Machines;["Machine5","Machine1","Machine4","Machine6","Machine3","Machine7","Machine2","Machine11","Machine9","Machine8","Machine14","Machine10","Machine12","Machine13","Machine15"]
OrderProcess;Order9;Durations;[55.0,44.0,47.0,75.0,81.0,30.0,42.0,100.0,81.0,29.0,31.0,47.0,34.0,77.0,92.0]
OrderProcess;Order10;Machines;["Machine3","Machine6","Machine1","Machine5","Machine4","Machine7","Machine2","Machine9","Machine15","Machine13","Machine11","Machine12","Machine14","Machine10","Machine8"]
OrderProcess;Order10;Durations;[18.0,42.0,37.0,1.0,67.0,20.0,91.0,21.0,57.0,100.0,100.0,59.0,77.0,21.0,98.0]
OrderProcess;Order11;Machines;["Machine4","Machine2","Machine5","Machine7","Machine3","Machine1","Machine6","Machine13","Machine10","Machine9","Machine15","Machine14","Machine11","Machine8","Machine12"]
OrderProcess;Order11;Durations;[42.0,16.0,19.0,70.0,7.0,74.0,7.0,50.0,74.0,46.0,88.0,71.0,42.0,34.0,60.0]
OrderProcess;Order12;Machines;["Machine7","Machine5","Machine3","Machine1","Machine2","Machine4","Machine6","Machine14","Machine10","Machine9","Machine15","Machine13","Machine12","Machine8","Machine11"]
OrderProcess;Order12;Durations;[12.0,45.0,7.0,15.0,22.0,31.0,70.0,88.0,46.0,44.0,45.0,87.0,5.0,99.0,70.0]
OrderProcess;Order13;Machines;["Machine5","Machine6","Machine1","Machine3","Machine4","Machine7","Machine2","Machine14","Machine13","Machine15","Machine11","Machine12","Machine9","Machine8","Machine10"]
OrderProcess;Order13;Durations;[51.0,39.0,50.0,9.0,23.0,28.0,49.0,5.0,17.0,40.0,30.0,62.0,65.0,84.0,12.0]
OrderProcess;Order14;Machines;["Machine7","Machine1","Machine6","Machine2","Machine4","Machine5","Machine3","Machine8","Machine15","Machine14","Machine9","Machine12","Machine11","Machine13","Machine10"]
OrderProcess;Order14;Durations;[92.0,67.0,85.0,88.0,18.0,13.0,70.0,69.0,10.0,52.0,42.0,82.0,19.0,21.0,5.0]
OrderProcess;Order15;Machines;["Machine5","Machine1","Machine2","Machine6","Machine3","Machine7","Machine4","Machine11","Machine12","Machine9","Machine13","Machine14","Machine15","Machine8","Machine10"]
OrderProcess;Order15;Durations;[34.0,60.0,52.0,70.0,51.0,2.0,43.0,75.0,45.0,53.0,96.0,1.0,44.0,66.0,19.0]
OrderProcess;Order16;Machines;["Machine7","Machine2","Machine1","Machine4","Machine5","Machine3","Machine6","Machine14","Machine15","Machine13","Machine9","Machine8","Machine12","Machine10","Machine11"]
OrderProcess;Order16;Durations;[31.0,44.0,84.0,16.0,10.0,4.0,48.0,67.0,11.0,21.0,78.0,42.0,44.0,37.0,35.0]
OrderProcess;Order17;Machines;["Machine2","Machine5","Machine4","Machine3","Machine7","Machine1","Machine6","Machine11","Machine12","Machine13","Machine15","Machine8","Machine14","Machine10","Machine9"]
OrderProcess;Order17;Durations;[20.0,40.0,37.0,68.0,42.0,11.0,6.0,44.0,43.0,17.0,3.0,77.0,100.0,82.0,5.0]
OrderProcess;Order18;Machines;["Machine6","Machine1","Machine4","Machine2","Machine5","Machine3","Machine7","Machine10","Machine14","Machine8","Machine11","Machine15","Machine13","Machine12","Machine9"]
OrderProcess;Order18;Durations;[14.0,5.0,40.0,70.0,63.0,59.0,42.0,74.0,32.0,50.0,21.0,29.0,83.0,64.0,45.0]
OrderProcess;Order19;Machines;["Machine7","Machine1","Machine4","Machine5","Machine6","Machine3","Machine2","Machine13","Machine14","Machine11","Machine8","Machine10","Machine12","Machine9","Machine15"]
OrderProcess;Order19;Durations;[70.0,28.0,79.0,25.0,98.0,24.0,54.0,65.0,93.0,74.0,22.0,73.0,75.0,69.0,9.0]
OrderProcess;Order20;Machines;["Machine6","Machine3","Machine5","Machine4","Machine2","Machine7","Machine1","Machine9","Machine12","Machine13","Machine15","Machine8","Machine10","Machine14","Machine11"]
OrderProcess;Order20;Durations;[100.0,46.0,69.0,41.0,3.0,18.0,41.0,94.0,97.0,30.0,96.0,7.0,86.0,83.0,90.0]
