PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;50
MachineProcess;Machine2;Jobs;50
MachineProcess;Machine3;Jobs;50
MachineProcess;Machine4;Jobs;50
MachineProcess;Machine5;Jobs;50
MachineProcess;Machine6;Jobs;50
MachineProcess;Machine7;Jobs;50
MachineProcess;Machine8;Jobs;50
MachineProcess;Machine9;Jobs;50
MachineProcess;Machine10;Jobs;50
OrderProcess;Order1;Machines;["Machine8","Machine2","Machine6","Machine4","Machine7","Machine1","Machine9","Machine10","Machine3","Machine5"]
OrderProcess;Order1;Durations;[74.0,27.0,66.0,89.0,58.0,11.0,77.0,17.0,70.0,97.0]
OrderProcess;Order2;Machines;["Machine6","Machine1","Machine3","Machine4","Machine2","Machine8","Machine7","Machine10","Machine5","Machine9"]
OrderProcess;Order2;Durations;[10.0,11.0,38.0,60.0,50.0,35.0,94.0,52.0,2.0,20.0]
OrderProcess;Order3;Machines;["Machine8","Machine1","Machine7","Machine9","Machine10","Machine6","Machine2","Machine3","Machine4","Machine5"]
OrderProcess;Order3;Durations;[17.0,65.0,93.0,62.0,91.0,2.0,51.0,4.0,19.0,10.0]
OrderProcess;Order4;Machines;["Machine5","Machine4","Machine10","Machine1","Machine7","Machine3","Machine8","Machine6","Machine9","Machine2"]
OrderProcess;Order4;Durations;[87.0,3.0,81.0,17.0,44.0,82.0,16.0,13.0,100.0,85.0]
OrderProcess;Order5;Machines;["Machine10","Machine7","Machine8","Machine1","Machine3","Machine4","Machine9","Machine6","Machine5","Machine2"]
OrderProcess;Order5;Durations;[18.0,33.0,35.0,78.0,68.0,68.0,3.0,2.0,53.0,25.0]
OrderProcess;Order6;Machines;["Machine3","Machine9","Machine7","Machine10","Machine1","Machine6","Machine4","Machine8","Machine2","Machine5"]
OrderProcess;Order6;Durations;[36.0,41.0,60.0,43.0,66.0,34.0,24.0,11.0,5.0,55.0]
