PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;30
MachineProcess;Machine2;Jobs;30
MachineProcess;Machine3;Jobs;30
MachineProcess;Machine4;Jobs;30
MachineProcess;Machine5;Jobs;30
MachineProcess;Machine6;Jobs;30
MachineProcess;Machine7;Jobs;30
MachineProcess;Machine8;Jobs;30
MachineProcess;Machine9;Jobs;30
MachineProcess;Machine10;Jobs;30
OrderProcess;Order1;Machines;["Machine7","Machine2","Machine5","Machine3","Machine9","Machine4","Machine1","Machine6","Machine10","Machine8"]
OrderProcess;Order1;Durations;[89.0,58.0,97.0,44.0,77.0,5.0,9.0,58.0,96.0,84.0]
OrderProcess;Order2;Machines;["Machine8","Machine3","Machine10","Machine5","Machine2","Machine6","Machine9","Machine1","Machine4","Machine7"]
OrderProcess;Order2;Durations;[31.0,81.0,73.0,15.0,87.0,39.0,57.0,77.0,85.0,21.0]
OrderProcess;Order3;Machines;["Machine3","Machine6","Machine1","Machine4","Machine2","Machine7","Machine5","Machine9","Machine8","Machine10"]
OrderProcess;Order3;Durations;[48.0,71.0,40.0,70.0,49.0,22.0,10.0,34.0,80.0,82.0]
OrderProcess;Order4;Machines;["Machine5","Machine7","Machine8","Machine1","Machine3","Machine6","Machine4","Machine2","Machine10","Machine9"]
OrderProcess;Order4;Durations;[11.0,72.0,62.0,55.0,17.0,75.0,7.0,91.0,35.0,47.0]
OrderProcess;Order5;Machines;["Machine1","Machine7","Machine5","Machine2","Machine3","Machine4","Machine10","Machine9","Machine6","Machine8"]
OrderProcess;Order5;Durations;[64.0,71.0,12.0,90.0,94.0,75.0,20.0,15.0,50.0,67.0]
OrderProcess;Order6;Machines;["Machine3","Machine7","Machine4","Machine6","Machine2","Machine9","Machine1","Machine10","Machine5","Machine8"]
OrderProcess;Order6;Durations;[29.0,93.0,68.0,93.0,57.0,77.0,52.0,7.0,58.0,70.0]
OrderProcess;Order7;Machines;["Machine5","Machine4","Machine2","Machine6","Machine7","Machine8","Machine9","Machine10","Machine1","Machine3"]
OrderProcess;Order7;Durations;[26.0,27.0,63.0,6.0,87.0,56.0,48.0,36.0,95.0,82.0]
OrderProcess;Order8;Machines;["Machine2","Machine8","Machine4","Machine5","Machine7","Machine10","Machine9","Machine1","Machine3","Machine6"]
OrderProcess;Order8;Durations;[8.0,76.0,76.0,30.0,84.0,78.0,41.0,36.0,36.0,15.0]
OrderProcess;Order9;Machines;["Machine4","Machine9","Machine1","Machine3","Machine2","Machine6","Machine5","Machine10","Machine8","Machine7"]
OrderProcess;Order9;Durations;[13.0,29.0,75.0,81.0,78.0,88.0,54.0,40.0,13.0,82.0]
