PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
MachineProcess;Machine6;Jobs;20
MachineProcess;Machine7;Jobs;20
MachineProcess;Machine8;Jobs;20
MachineProcess;Machine9;Jobs;20
MachineProcess;Machine10;Jobs;20
MachineProcess;Machine11;Jobs;20
MachineProcess;Machine12;Jobs;20
MachineProcess;Machine13;Jobs;20
MachineProcess;Machine14;Jobs;20
MachineProcess;Machine15;Jobs;20
OrderProcess;Order1;Machines;["Machine6","Machine4","Machine1","Machine3","Machine7","Machine5","Machine2","Machine10","Machine9","Machine14","Machine12","Machine11","Machine13","Machine15","Machine8"]
OrderProcess;Order1;Durations;[8.0,73.0,69.0,38.0,6.0,62.0,78.0,79.0,59.0,77.0,22.0,80.0,58.0,49.0,48.0]
OrderProcess;Order2;Machines;["Machine4","Machine5","Machine3","Machine1","Machine6","Machine2","Machine7","Machine15","Machine12","Machine10","Machine11","Machine14","Machine8","Machine9","Machine13"]
OrderProcess;Order2;Durations;[34.0,29.0,69.0,5.0,63.0,82.0,94.0,17.0,94.0,29.0,5.0,75.0,15.0,61.0,61.0]
OrderProcess;Order3;Machines;["Machine2","Machine3","Machine1","Machine7","Machine4","Machine5","Machine6","Machine15","Machine12","Machine10","Machine11","Machine14","Machine9","Machine13","Machine8"]
OrderProcess;Order3;Durations;[52.0,30.0,25.0,17.0,46.0,86.0,3.0,70.0,34.0,23.0,68.0,76.0,53.0,71.0,9.0]
OrderProcess;Order4;Machines;["Machine3","Machine5","Machine4","Machine1","Machine2","Machine6","Machine7","Machine15","Machine13","Machine11","Machine10","Machine9","Machine8","Machine14","Machine12"]
OrderProcess;Order4;Durations;[50.0,20.0,24.0,53.0,97.0,79.0,92.0,3.0,52.0,75.0,74.0,59.0,75.0,84.0,99.0]
OrderProcess;Order5;Machines;["Machine3","Machine1","Machine4","Machine5","Machine7","Machine6","Machine2","Machine12","Machine9","Machine15","Machine14","Machine13","Machine10","Machine8","Machine11"]
OrderProcess;Order5;Durations;[15.0,61.0,47.0,38.0,49.0,21.0,6.0,8.0,71.0,83.0,24.0,18.0,33.0,70.0,100.0]
OrderProcess;Order6;Machines;["Machine5","Machine6","Machine3","Machine1","Machine7","Machine4","Machine2","Machine10","Machine9","Machine11","Machine8","Machine15","Machine13","Machine14","Machine12"]
OrderProcess;Order6;Durations;[48.0,50.0,66.0,92.0,2.0,58.0,23.0,84.0,66.0,12.0,36.0,4.0,88.0,64.0,12.0]
OrderProcess;Order7;Machines;["Machine4","Machine1","Machine7","Machine6","Machine3","Machine2","Machine5","Machine9","Machine11","Machine10","Machine15","Machine14","Machine13","Machine8","Machine12"]
OrderProcess;Order7;Durations;[29.0,25.0,44.0,87.0,42.0,44.0,86.0,28.0,86.0,74.0,77.0,59.0,94.0,58.0,16.0]
OrderProcess;Order8;Machines;["Machine5","Machine4","Machine1","Machine6","Machine3","Machine2","Machine7","Machine10","Machine9","Machine13","Machine14","Machine8","Machine12","Machine15","Machine11"]
OrderProcess;Order8;Durations;[31.0,58.0,94.0,69.0,44.0,93.0,92.0,80.0,63.0,47.0,3.0,79.0,39.0,80.0,75.0]
OrderProcess;Order9;Machines;["Machine2","Machine3","Machine1","Machine6","Machine7","Machine4","Machine5","Machine13","Machine10","Machine14","Machine11","Machine15","Machine12","Machine8","Machine9"]
OrderProcess;Order9;Durations;[69.0,27.0,76.0,19.0,86.0,16.0,31.0,33.0,69.0,19.0,43.0,9.0,37.0,35.0,24.0]
OrderProcess;Order10;Machines;["Machine3","Machine4","Machine7","Machine5","Machine6","Machine1","Machine2","Machine13","Machine9","Machine11","Machine8","Machine15","Machine10","Machine12","Machine14"]
OrderProcess;Order10;Durations;[75.0,78.0,41.0,60.0,59.0,42.0,60.0,18.0,31.0,15.0,54.0,60.0,20.0,61.0,69.0]
OrderProcess;Order11;Machines;["Machine5","Machine7","Machine2","Machine6","Machine4","Machine3","Machine1","Machine14","Machine12","Machine11","Machine10","Machine13","Machine8","Machine9","Machine15"]
OrderProcess;Order11;Durations;[89.0,20.0,27.0,78.0,2.0,21.0,55.0,79.0,77.0,99.0,70.0,30.0,97.0,41.0,98.0]
OrderProcess;Order12;Machines;["Machine7","Machine3","Machine5","Machine6","Machine1","Machine2","Machine4","Machine8","Machine15","Machine11","Machine14","Machine12","Machine9","Machine13","Machine10"]
OrderProcess;Order12;Durations;[1.0,10.0,84.0,72.0,14.0,9.0,51.0,22.0,65.0,100.0,65.0,43.0,10.0,14.0,19.0]
OrderProcess;Order13;Machines;["Machine6","Machine3","Machine4","Machine7","Machine2","Machine1","Machine5","Machine10","Machine15","Machine14","Machine11","Machine12","Machine9","Machine13","Machine8"]
OrderProcess;Order13;Durations;[50.0,13.0,49.0,75.0,42.0,81.0,89.0,100.0,54.0,37.0,7.0,38.0,25.0,78.0,79.0]
OrderProcess;Order14;Machines;["Machine3","Machine4","Machine6","Machine2","Machine5","Machine7","Machine1","Machine10","Machine11","Machine13","Machine12","Machine8","Machine15","Machine9","Machine14"]
OrderProcess;Order14;Durations;[44.0,77.0,26.0,42.0,9.0,73.0,60.0,61.0,85.0,14.0,92.0,100.0,49.0,46.0,12.0]
OrderProcess;Order15;Machines;["Machine3","Machine1","Machine2","Machine6","Machine7","Machine5","Machine4","Machine9","Machine13","Machine10","Machine11","Machine12","Machine8","Machine15","Machine14"]
OrderProcess;Order15;Durations;[72.0,53.0,43.0,65.0,59.0,87.0,13.0,71.0,25.0,71.0,89.0,2.0,76.0,21.0,12.0]
OrderProcess;Order16;Machines;["Machine3","Machine7","Machine6","Machine2","Machine1","Machine4","Machine5","Machine10","Machine12","Machine11","Machine9","Machine14","Machine8","Machine13","Machine15"]
OrderProcess;Order16;Durations;[60.0,28.0,33.0,36.0,6.0,96.0,48.0,40.0,79.0,60.0,39.0,34.0,54.0,20.0,52.0]
OrderProcess;Order17;Machines;["Machine6","Machine3","Machine4","Machine5","Machine2","Machine1","Machine7","Machine13","Machine15","Machine9","Machine10","Machine8","Machine11","Machine14","Machine12"]
OrderProcess;Order17;Durations;[82.0,12.0,11.0,61.0,21.0,21.0,34.0,86.0,53.0,7.0,4.0,95.0,62.0,54.0,82.0]
OrderProcess;Order18;Machines;["Machine6","Machine1","Machine4","Machine7","Machine2","Machine5","Machine3","Machine8","Machine15","Machine12","Machine9","Machine10","Machine14","Machine11","Machine13"]
OrderProcess;Order18;Durations;[72.0,13.0,46.0,97.0,87.0,87.0,11.0,45.0,85.0,66.0,43.0,39.0,34.0,30.0,55.0]
OrderProcess;Order19;Machines;["Machine2","Machine6","Machine1","Machine5","Machine7","Machine4","Machine3","Machine10","Machine8","Machine11","Machine13","Machine14","Machine15","Machine12","Machine9"]
OrderProcess;Order19;Durations;[39.0,19.0,19.0,73.0,63.0,30.0,69.0,36.0,13.0,96.0,27.0,59.0,76.0,62.0,14.0]
OrderProcess;Order20;Machines;["Machine2","Machine5","Machine4","Machine3","Machine7","Machine1","Machine6","Machine12","Machine8","Machine13","Machine9","Machine15","Machine14","Machine11","Machine10"]
OrderProcess;Order20;Durations;[7.0,14.0,79.0,27.0,43.0,96.0,24.0,30.0,27.0,2.0,69.0,75.0,34.0,79.0,96.0]
