PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
KnapsackProcess;Knapsack1;Items;100
KnapsackProcess;Knapsack1;Capacity;995.0
ItemProcess;Item1;Value;482.0
ItemProcess;Item1;Weight;485.0
ItemProcess;Item2;Value;257.0
ItemProcess;Item2;Weight;326.0
ItemProcess;Item3;Value;286.0
ItemProcess;Item3;Weight;248.0
ItemProcess;Item4;Value;517.0
ItemProcess;Item4;Weight;421.0
ItemProcess;Item5;Value;404.0
ItemProcess;Item5;Weight;322.0
ItemProcess;Item6;Value;713.0
ItemProcess;Item6;Weight;795.0
ItemProcess;Item7;Value;45.0
ItemProcess;Item7;Weight;43.0
ItemProcess;Item8;Value;924.0
ItemProcess;Item8;Weight;845.0
ItemProcess;Item9;Value;873.0
ItemProcess;Item9;Weight;955.0
ItemProcess;Item10;Value;160.0
ItemProcess;Item10;Weight;252.0
ItemProcess;Item11;Value;1.0
ItemProcess;Item11;Weight;9.0
ItemProcess;Item12;Value;838.0
ItemProcess;Item12;Weight;901.0
ItemProcess;Item13;Value;40.0
ItemProcess;Item13;Weight;122.0
ItemProcess;Item14;Value;58.0
ItemProcess;Item14;Weight;94.0
ItemProcess;Item15;Value;676.0
ItemProcess;Item15;Weight;738.0
ItemProcess;Item16;Value;627.0
ItemProcess;Item16;Weight;574.0
ItemProcess;Item17;Value;766.0
ItemProcess;Item17;Weight;715.0
ItemProcess;Item18;Value;862.0
ItemProcess;Item18;Weight;882.0
ItemProcess;Item19;Value;405.0
ItemProcess;Item19;Weight;367.0
ItemProcess;Item20;Value;923.0
ItemProcess;Item20;Weight;984.0
ItemProcess;Item21;Value;379.0
ItemProcess;Item21;Weight;299.0
ItemProcess;Item22;Value;461.0
ItemProcess;Item22;Weight;433.0
ItemProcess;Item23;Value;612.0
ItemProcess;Item23;Weight;682.0
ItemProcess;Item24;Value;133.0
ItemProcess;Item24;Weight;72.0
ItemProcess;Item25;Value;813.0
ItemProcess;Item25;Weight;874.0
ItemProcess;Item26;Value;97.0
ItemProcess;Item26;Weight;138.0
ItemProcess;Item27;Value;908.0
ItemProcess;Item27;Weight;856.0
ItemProcess;Item28;Value;165.0
ItemProcess;Item28;Weight;145.0
ItemProcess;Item29;Value;996.0
ItemProcess;Item29;Weight;995.0
ItemProcess;Item30;Value;623.0
ItemProcess;Item30;Weight;529.0
ItemProcess;Item31;Value;220.0
ItemProcess;Item31;Weight;199.0
ItemProcess;Item32;Value;298.0
ItemProcess;Item32;Weight;277.0
ItemProcess;Item33;Value;157.0
ItemProcess;Item33;Weight;97.0
ItemProcess;Item34;Value;723.0
ItemProcess;Item34;Weight;719.0
ItemProcess;Item35;Value;144.0
ItemProcess;Item35;Weight;242.0
ItemProcess;Item36;Value;48.0
ItemProcess;Item36;Weight;107.0
ItemProcess;Item37;Value;129.0
ItemProcess;Item37;Weight;122.0
ItemProcess;Item38;Value;148.0
ItemProcess;Item38;Weight;70.0
ItemProcess;Item39;Value;35.0
ItemProcess;Item39;Weight;98.0
ItemProcess;Item40;Value;644.0
ItemProcess;Item40;Weight;600.0
ItemProcess;Item41;Value;632.0
ItemProcess;Item41;Weight;645.0
ItemProcess;Item42;Value;272.0
ItemProcess;Item42;Weight;267.0
ItemProcess;Item43;Value;1040.0
ItemProcess;Item43;Weight;972.0
ItemProcess;Item44;Value;977.0
ItemProcess;Item44;Weight;895.0
ItemProcess;Item45;Value;312.0
ItemProcess;Item45;Weight;213.0
ItemProcess;Item46;Value;778.0
ItemProcess;Item46;Weight;748.0
ItemProcess;Item47;Value;567.0
ItemProcess;Item47;Weight;487.0
ItemProcess;Item48;Value;965.0
ItemProcess;Item48;Weight;923.0
ItemProcess;Item49;Value;1.0
ItemProcess;Item49;Weight;29.0
ItemProcess;Item50;Value;616.0
ItemProcess;Item50;Weight;674.0
ItemProcess;Item51;Value;569.0
ItemProcess;Item51;Weight;540.0
ItemProcess;Item52;Value;628.0
ItemProcess;Item52;Weight;554.0
ItemProcess;Item53;Value;493.0
ItemProcess;Item53;Weight;467.0
ItemProcess;Item54;Value;76.0
ItemProcess;Item54;Weight;46.0
ItemProcess;Item55;Value;733.0
ItemProcess;Item55;Weight;710.0
ItemProcess;Item56;Value;575.0
ItemProcess;Item56;Weight;553.0
ItemProcess;Item57;Value;288.0
ItemProcess;Item57;Weight;191.0
ItemProcess;Item58;Value;775.0
ItemProcess;Item58;Weight;724.0
ItemProcess;Item59;Value;723.0
ItemProcess;Item59;Weight;730.0
ItemProcess;Item60;Value;912.0
ItemProcess;Item60;Weight;988.0
ItemProcess;Item61;Value;64.0
ItemProcess;Item61;Weight;90.0
ItemProcess;Item62;Value;354.0
ItemProcess;Item62;Weight;340.0
ItemProcess;Item63;Value;565.0
ItemProcess;Item63;Weight;549.0
ItemProcess;Item64;Value;210.0
ItemProcess;Item64;Weight;196.0
ItemProcess;Item65;Value;922.0
ItemProcess;Item65;Weight;865.0
ItemProcess;Item66;Value;775.0
ItemProcess;Item66;Weight;678.0
ItemProcess;Item67;Value;566.0
ItemProcess;Item67;Weight;570.0
ItemProcess;Item68;Value;934.0
ItemProcess;Item68;Weight;936.0
ItemProcess;Item69;Value;626.0
ItemProcess;Item69;Weight;722.0
ItemProcess;Item70;Value;742.0
ItemProcess;Item70;Weight;651.0
ItemProcess;Item71;Value;194.0
ItemProcess;Item71;Weight;123.0
ItemProcess;Item72;Value;485.0
ItemProcess;Item72;Weight;431.0
ItemProcess;Item73;Value;483.0
ItemProcess;Item73;Weight;508.0
ItemProcess;Item74;Value;617.0
ItemProcess;Item74;Weight;585.0
ItemProcess;Item75;Value;876.0
ItemProcess;Item75;Weight;853.0
ItemProcess;Item76;Value;653.0
ItemProcess;Item76;Weight;642.0
ItemProcess;Item77;Value;896.0
ItemProcess;Item77;Weight;992.0
ItemProcess;Item78;Value;652.0
ItemProcess;Item78;Weight;725.0
ItemProcess;Item79;Value;220.0
ItemProcess;Item79;Weight;286.0
ItemProcess;Item80;Value;727.0
ItemProcess;Item80;Weight;812.0
ItemProcess;Item81;Value;900.0
ItemProcess;Item81;Weight;859.0
ItemProcess;Item82;Value;563.0
ItemProcess;Item82;Weight;663.0
ItemProcess;Item83;Value;56.0
ItemProcess;Item83;Weight;88.0
ItemProcess;Item84;Value;157.0
ItemProcess;Item84;Weight;179.0
ItemProcess;Item85;Value;280.0
ItemProcess;Item85;Weight;187.0
ItemProcess;Item86;Value;537.0
ItemProcess;Item86;Weight;619.0
ItemProcess;Item87;Value;284.0
ItemProcess;Item87;Weight;261.0
ItemProcess;Item88;Value;920.0
ItemProcess;Item88;Weight;846.0
ItemProcess;Item89;Value;124.0
ItemProcess;Item89;Weight;192.0
ItemProcess;Item90;Value;239.0
ItemProcess;Item90;Weight;261.0
ItemProcess;Item91;Value;459.0
ItemProcess;Item91;Weight;514.0
ItemProcess;Item92;Value;931.0
ItemProcess;Item92;Weight;886.0
ItemProcess;Item93;Value;504.0
ItemProcess;Item93;Weight;530.0
ItemProcess;Item94;Value;910.0
ItemProcess;Item94;Weight;849.0
ItemProcess;Item95;Value;382.0
ItemProcess;Item95;Weight;294.0
ItemProcess;Item96;Value;795.0
ItemProcess;Item96;Weight;799.0
ItemProcess;Item97;Value;485.0
ItemProcess;Item97;Weight;391.0
ItemProcess;Item98;Value;351.0
ItemProcess;Item98;Weight;330.0
ItemProcess;Item99;Value;289.0
ItemProcess;Item99;Weight;298.0
ItemProcess;Item100;Value;865.0
ItemProcess;Item100;Weight;790.0
