PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
OrderProcess;Order1;Machines;["Machine1","Machine2","Machine3","Machine4","Machine5"]
OrderProcess;Order1;Durations;[29.0,9.0,49.0,62.0,44.0]
OrderProcess;Order2;Machines;["Machine1","Machine2","Machine4","Machine3","Machine5"]
OrderProcess;Order2;Durations;[43.0,75.0,69.0,46.0,72.0]
OrderProcess;Order3;Machines;["Machine2","Machine1","Machine3","Machine5","Machine4"]
OrderProcess;Order3;Durations;[91.0,39.0,90.0,12.0,45.0]
OrderProcess;Order4;Machines;["Machine2","Machine1","Machine5","Machine3","Machine4"]
OrderProcess;Order4;Durations;[81.0,71.0,9.0,85.0,22.0]
OrderProcess;Order5;Machines;["Machine3","Machine2","Machine1","Machine4","Machine5"]
OrderProcess;Order5;Durations;[14.0,22.0,26.0,21.0,72.0]
OrderProcess;Order6;Machines;["Machine3","Machine2","Machine5","Machine1","Machine4"]
OrderProcess;Order6;Durations;[84.0,52.0,48.0,47.0,6.0]
OrderProcess;Order7;Machines;["Machine2","Machine1","Machine3","Machine4","Machine5"]
OrderProcess;Order7;Durations;[46.0,61.0,32.0,32.0,30.0]
OrderProcess;Order8;Machines;["Machine3","Machine2","Machine1","Machine4","Machine5"]
OrderProcess;Order8;Durations;[31.0,46.0,32.0,19.0,36.0]
OrderProcess;Order9;Machines;["Machine1","Machine4","Machine3","Machine2","Machine5"]
OrderProcess;Order9;Durations;[76.0,76.0,85.0,40.0,26.0]
OrderProcess;Order10;Machines;["Machine2","Machine3","Machine1","Machine4","Machine5"]
OrderProcess;Order10;Durations;[85.0,61.0,64.0,47.0,90.0]
OrderProcess;Order11;Machines;["Machine2","Machine4","Machine1","Machine5","Machine3"]
OrderProcess;Order11;Durations;[78.0,36.0,11.0,56.0,21.0]
OrderProcess;Order12;Machines;["Machine3","Machine1","Machine2","Machine4","Machine5"]
OrderProcess;Order12;Durations;[90.0,11.0,28.0,46.0,30.0]
OrderProcess;Order13;Machines;["Machine1","Machine3","Machine2","Machine4","Machine5"]
OrderProcess;Order13;Durations;[85.0,74.0,10.0,89.0,33.0]
OrderProcess;Order14;Machines;["Machine3","Machine1","Machine2","Machine4","Machine5"]
OrderProcess;Order14;Durations;[95.0,99.0,52.0,98.0,43.0]
OrderProcess;Order15;Machines;["Machine1","Machine2","Machine5","Machine3","Machine4"]
OrderProcess;Order15;Durations;[6.0,61.0,69.0,49.0,53.0]
OrderProcess;Order16;Machines;["Machine2","Machine1","Machine4","Machine5","Machine3"]
OrderProcess;Order16;Durations;[2.0,95.0,72.0,65.0,25.0]
OrderProcess;Order17;Machines;["Machine1","Machine3","Machine2","Machine4","Machine5"]
OrderProcess;Order17;Durations;[37.0,13.0,21.0,89.0,55.0]
OrderProcess;Order18;Machines;["Machine1","Machine2","Machine5","Machine3","Machine4"]
OrderProcess;Order18;Durations;[86.0,74.0,88.0,48.0,79.0]
OrderProcess;Order19;Machines;["Machine2","Machine3","Machine1","Machine4","Machine5"]
OrderProcess;Order19;Durations;[69.0,51.0,11.0,89.0,74.0]
OrderProcess;Order20;Machines;["Machine1","Machine2","Machine3","Machine4","Machine5"]
OrderProcess;Order20;Durations;[13.0,7.0,76.0,52.0,45.0]
