PROCESS_ID; INSTANCE_ID; ATTRIBUTE_ID; VALUE
MachineProcess;Machine1;Jobs;20
MachineProcess;Machine2;Jobs;20
MachineProcess;Machine3;Jobs;20
MachineProcess;Machine4;Jobs;20
MachineProcess;Machine5;Jobs;20
OrderProcess;Order1;Machines;["Machine2","Machine1","Machine5","Machine3","Machine4"]
OrderProcess;Order1;Durations;[23.0,82.0,84.0,45.0,38.0]
OrderProcess;Order2;Machines;["Machine4","Machine5","Machine2","Machine1","Machine3"]
OrderProcess;Order2;Durations;[50.0,41.0,29.0,18.0,21.0]
OrderProcess;Order3;Machines;["Machine5","Machine4","Machine2","Machine3","Machine1"]
OrderProcess;Order3;Durations;[16.0,54.0,52.0,38.0,52.0]
OrderProcess;Order4;Machines;["Machine2","Machine4","Machine5","Machine3","Machine1"]
OrderProcess;Order4;Durations;[62.0,57.0,37.0,74.0,54.0]
OrderProcess;Order5;Machines;["Machine4","Machine2","Machine3","Machine1","Machine5"]
OrderProcess;Order5;Durations;[68.0,61.0,30.0,81.0,57.0]
OrderProcess;Order6;Machines;["Machine2","Machine3","Machine4","Machine1","Machine5"]
OrderProcess;Order6;Durations;[89.0,89.0,11.0,79.0,81.0]
OrderProcess;Order7;Machines;["Machine2","Machine1","Machine4","Machine5","Machine3"]
OrderProcess;Order7;Durations;[66.0,91.0,33.0,20.0,20.0]
OrderProcess;Order8;Machines;["Machine4","Machine5","Machine3","Machine1","Machine2"]
OrderProcess;Order8;Durations;[8.0,24.0,55.0,32.0,84.0]
OrderProcess;Order9;Machines;["Machine1","Machine3","Machine2","Machine5","Machine4"]
OrderProcess;Order9;Durations;[7.0,64.0,39.0,56.0,54.0]
OrderProcess;Order10;Machines;["Machine1","Machine5","Machine4","Machine3","Machine2"]
OrderProcess;Order10;Durations;[19.0,40.0,7.0,8.0,83.0]
OrderProcess;Order11;Machines;["Machine1","Machine3","Machine4","Machine5","Machine2"]
OrderProcess;Order11;Durations;[63.0,64.0,91.0,40.0,6.0]
OrderProcess;Order12;Machines;["Machine2","Machine4","Machine5","Machine3","Machine1"]
OrderProcess;Order12;Durations;[42.0,61.0,15.0,98.0,74.0]
OrderProcess;Order13;Machines;["Machine2","Machine1","Machine4","Machine5","Machine3"]
OrderProcess;Order13;Durations;[80.0,26.0,75.0,6.0,87.0]
OrderProcess;Order14;Machines;["Machine3","Machine5","Machine1","Machine4","Machine2"]
OrderProcess;Order14;Durations;[39.0,22.0,75.0,24.0,44.0]
OrderProcess;Order15;Machines;["Machine2","Machine4","Machine5","Machine1","Machine3"]
OrderProcess;Order15;Durations;[15.0,79.0,8.0,12.0,20.0]
OrderProcess;Order16;Machines;["Machine4","Machine3","Machine1","Machine5","Machine2"]
OrderProcess;Order16;Durations;[26.0,43.0,80.0,22.0,61.0]
OrderProcess;Order17;Machines;["Machine3","Machine2","Machine1","Machine4","Machine5"]
OrderProcess;Order17;Durations;[62.0,36.0,63.0,96.0,40.0]
OrderProcess;Order18;Machines;["Machine2","Machine4","Machine1","Machine5","Machine3"]
OrderProcess;Order18;Durations;[33.0,18.0,22.0,5.0,10.0]
OrderProcess;Order19;Machines;["Machine3","Machine5","Machine1","Machine2","Machine4"]
OrderProcess;Order19;Durations;[64.0,64.0,89.0,96.0,95.0]
OrderProcess;Order20;Machines;["Machine3","Machine5","Machine4","Machine2","Machine1"]
OrderProcess;Order20;Durations;[18.0,23.0,15.0,38.0,8.0]
